X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
16_6    3.218317e-07    0.00238023    9.167171e-07    1.6867936e-05    2.3316047e-06    3.6457944e-08
17_6    3.3810198e-07    0.002571018    1.3960159e-06    1.6186485e-05    2.4054937e-06    4.9788692e-08
18_6    3.6522252e-07    0.00280159    1.3282206e-06    1.5760581e-05    2.4978124e-06    7.921597e-08
19_6    3.992875e-07    0.0030451736    1.0975349e-06    1.9462983e-05    2.5782215e-06    9.631084e-08
20_6    4.4968957e-07    0.0031544433    1.6407239e-06    3.159869e-05    2.7131887e-06    1.0139874e-07
21_6    5.465605e-07    0.0030715847    1.7479057e-06    5.0708506e-05    2.9407768e-06    1.1525664e-07
22_6    6.8008353e-07    0.0029825938    1.6650256e-06    6.4875145e-05    3.1059753e-06    1.4729498e-07
23_6    7.687065e-07    0.0030186775    2.604995e-06    7.753092e-05    3.1452098e-06    1.8297973e-07
24_6    7.7816014e-07    0.0030089633    3.2246012e-06    9.1733506e-05    3.1498332e-06    2.0075069e-07
25_6    7.4565673e-07    0.002878573    3.1426314e-06    0.000103116196    3.1626087e-06    2.0218083e-07
26_6    7.2255574e-07    0.0028550052    1.9663878e-06    0.00010319619    3.1697512e-06    1.879293e-07
27_6    7.168813e-07    0.0030549318    3.7309e-06    0.00012354954    3.0774854e-06    1.7863375e-07
28_6    6.758342e-07    0.0032302411    3.51312e-06    0.00012527988    2.7362182e-06    1.5466664e-07
29_6    5.655412e-07    0.0030967945    2.4379776e-06    6.952678e-05    2.2154727e-06    1.02726474e-07
30_6    4.4093116e-07    0.0027408728    8.043734e-07    2.42996e-05    1.810747e-06    5.971673e-08
31_6    3.507892e-07    0.0024048367    3.6580872e-07    8.023717e-06    1.6105256e-06    3.1830005e-08
32_6    2.9924934e-07    0.0021382235    3.7091155e-07    4.041059e-06    1.5204535e-06    1.9214125e-08
33_6    2.69784e-07    0.0019607358    -1.8938618e-07    2.66133e-06    1.4802544e-06    2.315131e-08
34_6    2.5922398e-07    0.0019584715    4.557754e-07    6.619602e-06    1.5103587e-06    2.4424622e-08
35_6    2.701058e-07    0.0020345717    6.9261546e-07    1.1863639e-05    1.6200217e-06    3.2393583e-08
36_6    2.909318e-07    0.0020246983    1.1481819e-06    2.2205471e-05    1.7705325e-06    4.7757574e-08
37_6    3.0716507e-07    0.0017837327    1.652407e-06    2.3972863e-05    1.8228636e-06    4.514556e-08
38_6    3.0965217e-07    0.0013780594    6.4626e-07    8.199029e-06    1.7243219e-06    2.389884e-08
39_6    3.032955e-07    0.0011279521    2.1598886e-07    1.4596819e-06    1.6273343e-06    1.2931536e-08
40_6    2.9905905e-07    0.0010491329    2.2551163e-07    6.160307e-07    1.5885884e-06    1.08605285e-08
0_7    1.2094618e-07    0.0014938597    8.182852e-09    -1.4518613e-06    1.3089991e-06    nan
1_7    1.2499564e-07    0.0015088959    -2.755898e-08    -1.9043911e-06    1.3142047e-06    nan
2_7    1.3206723e-07    0.0015217506    -5.4465954e-08    -3.3608053e-06    1.3234499e-06    nan
3_7    1.3541235e-07    0.0014915324    3.2225506e-07    -2.5708782e-06    1.3321745e-06    nan
4_7    1.3725112e-07    0.0014564433    6.043342e-07    3.742279e-06    1.3533777e-06    nan
5_7    1.4764932e-07    0.001495295    6.2114856e-07    4.8945903e-06    1.4546565e-06    1.01248936e-07
6_7    1.6668587e-07    0.0016714431    8.093788e-07    8.612872e-06    1.6886988e-06    9.7004495e-08
7_7    1.8587316e-07    0.0019420354    1.3645414e-06    2.201867e-05    1.9176268e-06    9.1414364e-08
8_7    2.0149734e-07    0.0021124384    2.2912973e-06    2.4689383e-05    2.007333e-06    8.345841e-08
9_7    2.160655e-07    0.0021327347    1.7157361e-06    1.6797841e-05    2.0895002e-06    7.785455e-08
10_7    2.409484e-07    0.0020673252    1.4279212e-06    1.3794062e-05    2.249477e-06    7.268511e-08
11_7    2.7612862e-07    0.0019614743    1.4300841e-06    1.6681355e-05    2.4128965e-06    6.9982164e-08
12_7    3.0989398e-07    0.0018606522    5.140665e-07    2.010789e-05    2.5181014e-06    6.791827e-08
13_7    3.3673768e-07    0.0017761294    4.9559196e-07    2.3302337e-05    2.5305915e-06    6.613675e-08
14_7    3.5473954e-07    0.0018509702    9.82116e-08    2.4299521e-05    2.4869419e-06    6.533411e-08
15_7    3.6746354e-07    0.0020980528    1.94164e-07    2.4885361e-05    2.454371e-06    6.097146e-08
16_7    3.736133e-07    0.002332479    3.9334296e-07    2.2573855e-05    2.4687222e-06    5.682283e-08
17_7    3.8496552e-07    0.0024905005    1.1820343e-06    2.3256265e-05    2.5490735e-06    6.799929e-08
18_7    4.2303193e-07    0.0026853918    1.5959577e-06    2.5581094e-05    2.6562748e-06    9.485935e-08
19_7    4.8116556e-07    0.0029462948    7.266991e-07    3.6699774e-05    2.7551764e-06    1.1891914e-07
20_7    5.5493723e-07    0.0031251903    1.3894011e-06    5.514584e-05    2.914073e-06    1.387817e-07
21_7    6.6123727e-07    0.0031319363    1.9953536e-06    7.4800555e-05    3.1542945e-06    1.554398e-07
22_7    7.8992633e-07    0.0031320504    2.0265295e-06    8.786138e-05    3.321502e-06    1.870666e-07
23_7    8.7127177e-07    0.003166157    2.307073e-06    0.000104301    3.399597e-06    2.2352235e-07
24_7    8.7555765e-07    0.0031255612    2.8647355e-06    0.00012902355    3.438597e-06    2.407591e-07
25_7    8.351651e-07    0.0030582154    3.0486171e-06    0.00014418982    3.3803283e-06    2.3503877e-07
26_7    7.815603e-07    0.0030735615    2.9862358e-06    0.00013273703    3.2360595e-06    2.0942086e-07
27_7    7.3064115e-07    0.0031821597    2.5781753e-06    0.00012776082    3.0672638e-06    1.85661e-07
28_7    6.678507e-07    0.0032037129    2.852901e-06    0.000114359515    2.7485964e-06    1.5724989e-07
29_7    5.6115255e-07    0.0029722427    2.654809e-06    6.500951e-05    2.2566999e-06    1.1081381e-07
30_7    4.4416677e-07    0.0025631294    8.708336e-07    2.24775e-05    1.8333733e-06    7.354215e-08
31_7    3.613655e-07    0.002125477    9.291707e-07    7.18524e-06    1.6174945e-06    4.58173e-08
32_7    3.1682592e-07    0.0017026789    9.522121e-07    4.846761e-06    1.5476281e-06    3.0461884e-08
33_7    2.960679e-07    0.0014028896    2.2689339e-07    2.850774e-06    1.5525341e-06    3.3767307e-08
34_7    2.9367982e-07    0.0013386065    -2.8790072e-07    5.31777e-06    1.6142162e-06    3.3706154e-08
35_7    3.0818845e-07    0.0013795937    6.6750226e-07    8.367037e-06    1.7097436e-06    3.482606e-08
36_7    3.288893e-07    0.0013673458    2.962879e-07    1.1794669e-05    1.8069384e-06    4.9693213e-08
37_7    3.4559702e-07    0.0011949942    1.1128406e-07    1.2759593e-05    1.8201913e-06    5.476269e-08
38_7    3.4643637e-07    0.0009237971    5.2319695e-07    4.0143677e-06    1.727114e-06    4.6750642e-08
39_7    3.3400474e-07    0.0007676701    1.2684884e-06    1.9061606e-06    1.6421639e-06    5.0312977e-08
40_7    3.2609992e-07    0.000721126    1.2923689e-06    2.0879188e-06    1.6079621e-06    5.6781083e-08
0_8    1.17097095e-07    0.0015607879    -8.8199585e-08    4.477488e-07    1.2605755e-06    nan
1_8    1.2159869e-07    0.0015645591    -7.5217564e-08    -2.5784465e-07    1.2671934e-06    nan
2_8    1.311575e-07    0.0015591494    1.6581778e-07    -2.6203404e-06    1.2853654e-06    nan
3_8    1.4003814e-07    0.0015130573    2.0612143e-07    -3.162718e-06    1.3156982e-06    nan
4_8    1.4622039e-07    0.0014557629    8.637397e-08    2.058237e-06    1.3527547e-06    nan
5_8    1.5927822e-07    0.0015005089    6.9980877e-07    5.0085137e-06    1.4437014e-06    9.883914e-08
6_8    1.7896464e-07    0.0016965959    1.5527656e-06    7.547558e-06    1.6375981e-06    9.4353084e-08
7_8    1.9712247e-07    0.0019701947    2.2097734e-06    1.8069624e-05    1.8258478e-06    8.3095934e-08
8_8    2.0652868e-07    0.0021475223    2.0069645e-06    2.0990039e-05    1.9029418e-06    6.661359e-08
9_8    2.1468205e-07    0.0021933415    2.3556659e-06    1.3158159e-05    2.0160892e-06    6.3433276e-08
10_8    2.3914433e-07    0.0021575487    1.8391326e-06    1.4041521e-05    2.253218e-06    7.4920706e-08
11_8    2.8130998e-07    0.002077619    1.6440142e-06    2.318576e-05    2.5018633e-06    9.136506e-08
12_8    3.2932763e-07    0.0019896866    1.333841e-06    3.1165157e-05    2.667542e-06    9.210124e-08
13_8    3.7352368e-07    0.001866354    7.138719e-07    3.2105963e-05    2.7110395e-06    8.6357346e-08
14_8    4.0669568e-07    0.0018376271    9.01983e-07    3.2533473e-05    2.662778e-06    9.198921e-08
15_8    4.2196606e-07    0.0020035813    6.129354e-07    3.203683e-05    2.6087541e-06    9.745787e-08
16_8    4.268831e-07    0.0022397283    5.0614557e-07    2.8577342e-05    2.6134358e-06    9.128548e-08
17_8    4.4356617e-07    0.0024445886    1.1163778e-06    3.206755e-05    2.6970627e-06    9.407349e-08
18_8    4.951553e-07    0.0026879804    1.0624746e-06    3.9911552e-05    2.8088152e-06    1.09964695e-07
19_8    5.7683724e-07    0.0030088967    1.9790284e-06    5.7213227e-05    2.9121586e-06    1.3261307e-07
20_8    6.785338e-07    0.00323579    1.6682199e-06    8.3396124e-05    3.0823903e-06    1.6816331e-07
21_8    8.073033e-07    0.0032889186    2.2184884e-06    0.00011064592    3.3464844e-06    1.9808914e-07
22_8    9.4490747e-07    0.0033678326    2.699271e-06    0.00013085372    3.5620646e-06    2.3950298e-07
23_8    1.0332689e-06    0.0034025754    2.7996302e-06    0.00015972063    3.698983e-06    2.8772777e-07
24_8    1.0458833e-06    0.00332236    3.6278864e-06    0.00019193772    3.745856e-06    3.077112e-07
25_8    9.949592e-07    0.0033348543    3.985924e-06    0.00020216612    3.614438e-06    2.8810103e-07
26_8    8.9882855e-07    0.0033710988    3.834492e-06    0.00017588168    3.36128e-06    2.44548e-07
27_8    7.847595e-07    0.0033487512    3.5406865e-06    0.00014313817    3.103519e-06    2.0122795e-07
28_8    6.677939e-07    0.003223755    2.5080442e-06    0.00010700974    2.7440572e-06    1.6334401e-07
29_8    5.4844605e-07    0.0029164734    2.397458e-06    6.0076374e-05    2.262187e-06    1.2001429e-07
30_8    4.4830165e-07    0.0024580846    1.3610972e-06    2.4304554e-05    1.8543253e-06    8.396793e-08
31_8    3.8721493e-07    0.0019117583    8.886206e-07    7.647941e-06    1.6496236e-06    5.4542827e-08
32_8    3.608022e-07    0.0013796436    2.2917787e-07    5.8229334e-06    1.6006009e-06    3.9060783e-08
33_8    3.5082067e-07    0.0010380693    -8.082246e-08    5.024015e-06    1.6270725e-06    4.1287727e-08
34_8    3.4926234e-07    0.0009175448    -2.9021345e-07    6.485216e-06    1.6843575e-06    4.391093e-08
35_8    3.5542962e-07    0.0008916143    5.7230534e-07    7.351364e-06    1.7397067e-06    3.5715306e-08
36_8    3.6345125e-07    0.0008609743    -4.4627748e-07    5.799473e-06    1.7729863e-06    3.4406582e-08
37_8    3.6513487e-07    0.00077454874    -3.74804e-08    5.900022e-06    1.7432386e-06    3.782273e-08
38_8    3.5313465e-07    0.00066649885    -6.892733e-08    1.6905019e-06    1.6582441e-06    6.144054e-08
39_8    3.3340936e-07    0.0006034075    -4.446781e-08    1.1958447e-06    1.591211e-06    1.009161e-07
40_8    3.2293872e-07    0.00058256666    -9.6302976e-08    1.5014376e-06    1.5643304e-06    1.2437877e-07
0_9    1.250564e-07    0.0016375568    1.9799482e-07    -9.692117e-07    1.2346749e-06    nan
1_9    1.2930953e-07    0.0016384509    2.0139777e-07    -1.0698103e-06    1.2484022e-06    nan
2_9    1.3942093e-07    0.0016208203    1.874587e-09    -1.5131085e-06    1.2855535e-06    nan
3_9    1.5117128e-07    0.001545166    4.784892e-07    -9.953229e-07    1.3464715e-06    nan
4_9    1.598737e-07    0.0014661445    6.1029914e-07    3.6744623e-06    1.4071952e-06    nan
5_9    1.7308483e-07    0.0015342288    8.084726e-07    5.7791663e-06    1.4901003e-06    1.1441246e-07
6_9    1.8866353e-07    0.0017645283    1.6162606e-06    5.356734e-06    1.6368982e-06    1.0519334e-07
7_9    2.0238004e-07    0.002027557    2.4106089e-06    1.20370505e-05    1.7898179e-06    9.046552e-08
8_9    2.1494235e-07    0.002195212    2.2653926e-06    1.7601462e-05    1.8726247e-06    6.515015e-08
9_9    2.2976218e-07    0.0022497524    3.1121856e-06    1.2392144e-05    1.9869224e-06    5.244456e-08
10_9    2.5396395e-07    0.0022048238    1.9056481e-06    1.5180472e-05    2.2010831e-06    6.906046e-08
11_9    2.9066246e-07    0.0021153882    1.9489496e-06    2.4875468e-05    2.4408823e-06    9.438922e-08
12_9    3.3481575e-07    0.0020475502    2.0689656e-06    3.2411906e-05    2.625346e-06    9.954795e-08
13_9    3.7807501e-07    0.0019481408    1.0413619e-06    3.0462954e-05    2.7224328e-06    9.4115144e-08
14_9    4.1783133e-07    0.001873543    9.387292e-07    3.121879e-05    2.7477786e-06    1.0552781e-07
15_9    4.4695946e-07    0.0019473511    1.2606828e-06    3.524786e-05    2.7438298e-06    1.2125328e-07
16_9    4.6873927e-07    0.0021599394    1.6877052e-06    3.536275e-05    2.7642818e-06    1.2048841e-07
17_9    5.01702e-07    0.0024125157    1.3095064e-06    4.093285e-05    2.856848e-06    1.1983174e-07
18_9    5.7130774e-07    0.0027342124    1.5794154e-06    5.682607e-05    2.9950515e-06    1.2840762e-07
19_9    6.8087354e-07    0.0031455893    2.704539e-06    8.690874e-05    3.1464992e-06    1.5382152e-07
20_9    8.043272e-07    0.003427466    3.0780197e-06    0.0001249166    3.3594424e-06    1.9618162e-07
21_9    9.444752e-07    0.0035220252    3.4170891e-06    0.00015975954    3.6556346e-06    2.3528415e-07
22_9    1.0985325e-06    0.0036675592    3.7739464e-06    0.00019226964    3.9317124e-06    2.9771857e-07
23_9    1.2115995e-06    0.003703765    4.827476e-06    0.00022932231    4.0926952e-06    3.687483e-07
24_9    1.2316617e-06    0.0035644285    4.993315e-06    0.00024325635    4.069202e-06    3.805207e-07
25_9    1.153093e-06    0.0036001506    5.1471507e-06    0.00023131064    3.833338e-06    3.3219303e-07
26_9    1.0018686e-06    0.0036255384    4.048088e-06    0.00019565817    3.5007e-06    2.6641538e-07
27_9    8.2196414e-07    0.0035236636    2.452633e-06    0.00015020883    3.1513812e-06    2.0406699e-07
28_9    6.5552047e-07    0.0033371947    2.5486986e-06    9.902176e-05    2.7023798e-06    1.5171769e-07
29_9    5.36385e-07    0.0029833892    3.0683293e-06    5.1981257e-05    2.2257645e-06    1.083683e-07
30_9    4.6320503e-07    0.0024220566    1.470807e-06    2.2527134e-05    1.8868695e-06    7.9927105e-08
31_9    4.2200762e-07    0.0017298762    5.0493946e-07    8.950729e-06    1.7259921e-06    5.2263083e-08
32_9    4.0435208e-07    0.0011488958    2.7453447e-07    5.7205534e-06    1.6762034e-06    3.8651994e-08
33_9    3.9505278e-07    0.0008514771    3.8672823e-07    5.2913338e-06    1.6704879e-06    4.19378e-08
34_9    3.8102593e-07    0.00075124175    4.398965e-08    6.9439234e-06    1.6728322e-06    4.7672778e-08
35_9    3.6332855e-07    0.00070963067    -1.3677536e-07    6.0487755e-06    1.6664206e-06    3.982034e-08
36_9    3.4710115e-07    0.0006784462    3.9430113e-08    4.311697e-06    1.6369033e-06    2.1374095e-08
37_9    3.2995055e-07    0.00063953473    1.6815976e-07    2.647619e-06    1.5731326e-06    1.4866844e-08
38_9    3.0873434e-07    0.0005950664    -3.060055e-07    -4.6185824e-07    1.5026552e-06    5.669376e-08
39_9    2.884306e-07    0.00055160536    -3.15657e-07    -6.388019e-07    1.4595681e-06    1.0988451e-07
40_9    2.7868452e-07    0.0005299844    -3.93916e-07    -3.9763458e-07    1.4432939e-06    1.3685359e-07
0_10    1.4788773e-07    0.0017317494    -3.303533e-07    4.598958e-06    1.2377254e-06    nan
1_10    1.4998261e-07    0.0017304862    -1.9083062e-07    3.879876e-06    1.2552524e-06    nan
2_10    1.5583407e-07    0.0017044547    1.4762621e-07    1.5031957e-06    1.2968206e-06    nan
3_10    1.6412221e-07    0.0016178857    -4.6649367e-07    8.6311655e-07    1.3597878e-06    nan
4_10    1.7110894e-07    0.0015473203    -5.8881287e-08    5.140488e-06    1.4288611e-06    nan
5_10    1.8066261e-07    0.001631502    9.973402e-07    6.026571e-06    1.5095738e-06    1.1250068e-07
6_10    1.9059075e-07    0.0018706693    1.0136279e-06    4.3558043e-06    1.6173365e-06    1.0682352e-07
7_10    1.9877949e-07    0.0021158112    1.9354102e-06    9.441506e-06    1.7322084e-06    9.687332e-08
8_10    2.0935295e-07    0.002267391    1.6589845e-06    1.3040925e-05    1.8255711e-06    7.350323e-08
9_10    2.2958358e-07    0.002306006    2.5301927e-06    1.065929e-05    1.951831e-06    4.7843763e-08
10_10    2.5843596e-07    0.0022372194    2.428702e-06    1.4479517e-05    2.1222043e-06    5.058104e-08
11_10    2.979299e-07    0.0021207628    2.1985386e-06    2.0056857e-05    2.3010543e-06    7.240849e-08
12_10    3.5156563e-07    0.0020446389    1.6225533e-06    2.5639498e-05    2.4810565e-06    8.543337e-08
13_10    3.9912146e-07    0.001993266    1.6023848e-06    2.5870828e-05    2.6453247e-06    9.4658326e-08
14_10    4.315304e-07    0.0019691251    1.1417501e-06    3.151924e-05    2.7693077e-06    1.116316e-07
15_10    4.5888996e-07    0.0020345359    1.3988612e-06    3.958082e-05    2.844729e-06    1.2369203e-07
16_10    4.9546355e-07    0.002243545    1.1711245e-06    4.344665e-05    2.9100636e-06    1.2280951e-07
17_10    5.5346527e-07    0.0025353748    1.0470193e-06    5.4303404e-05    3.0284234e-06    1.2760016e-07
18_10    6.6315823e-07    0.002917057    2.0971609e-06    7.979392e-05    3.214932e-06    1.4232957e-07
19_10    8.2470376e-07    0.0033817496    2.0941056e-06    0.00012829172    3.4606144e-06    1.850274e-07
20_10    9.645206e-07    0.0037106131    3.5204841e-06    0.00017996087    3.7361428e-06    2.3342695e-07
21_10    1.0811049e-06    0.0038976728    3.770527e-06    0.00021508109    4.0140794e-06    2.738593e-07
22_10    1.210318e-06    0.0041336147    5.3154595e-06    0.00025012688    4.276065e-06    3.5774144e-07
23_10    1.3148167e-06    0.004208304    5.745891e-06    0.00028612933    4.411808e-06    4.4287566e-07
24_10    1.3237554e-06    0.0040501263    5.433103e-06    0.0002785892    4.322817e-06    4.3019935e-07
25_10    1.2164002e-06    0.003996155    5.036505e-06    0.00024152928    4.0364625e-06    3.500333e-07
26_10    1.0141522e-06    0.0038938834    4.1145836e-06    0.00019978838    3.6713288e-06    2.7256712e-07
27_10    7.832356e-07    0.0036918502    2.6531143e-06    0.00014680087    3.219663e-06    2.007134e-07
28_10    6.043671e-07    0.0034330639    2.5579118e-06    8.461407e-05    2.6537257e-06    1.3308515e-07
29_10    5.1571715e-07    0.002971842    2.53534e-06    3.9927636e-05    2.2042293e-06    8.4887375e-08
30_10    4.778036e-07    0.002257702    1.1776797e-06    1.896035e-05    1.9700433e-06    6.490062e-08
31_10    4.534697e-07    0.001493833    4.964743e-07    1.0928633e-05    1.8565005e-06    4.6987616e-08
32_10    4.3820617e-07    0.0009848712    9.494717e-07    7.323739e-06    1.7749599e-06    3.927993e-08
