n,ell,line,a0_best,a1_best,target_best
0,0,co_v0_j4__v0_j3,3.0,0.01,
0,1,co_v0_j5__v0_j4,3.0,0.01,
0,2,co_v0_j6__v0_j5,3.0,0.01,
0,3,co_v0_j7__v0_j6,3.0,0.01,
0,4,co_v0_j8__v0_j7,3.0,0.01,
0,5,co_v0_j9__v0_j8,3.0,0.01,
0,6,co_v0_j10__v0_j9,3.0,0.01,
0,7,co_v0_j11__v0_j10,3.0,0.01,
0,8,co_v0_j12__v0_j11,3.0,0.01,
0,9,co_v0_j13__v0_j12,3.0,0.01,
0,10,13c_o_j5__j4,3.0,0.01,
0,11,13c_o_j6__j5,3.0,0.01,
0,12,13c_o_j7__j6,3.0,0.01,
0,13,13c_o_j8__j7,3.0,0.01,
0,14,13c_o_j9__j8,3.0,0.01,
0,15,13c_o_j10__j9,3.0,0.01,
0,16,13c_o_j11__j10,3.0,0.01,
0,17,13c_o_j12__j11,3.0,0.01,
0,18,13c_o_j13__j12,3.0,0.01,
0,19,c_el3p_j1__el3p_j0,3.0,0.01,
0,20,c_el3p_j2__el3p_j1,3.0,0.01,
1,0,co_v0_j4__v0_j3,3.0,0.01,
1,1,co_v0_j5__v0_j4,3.0,0.01,
1,2,co_v0_j6__v0_j5,3.0,0.01,
1,3,co_v0_j7__v0_j6,3.0,0.01,
1,4,co_v0_j8__v0_j7,3.0,0.01,
1,5,co_v0_j9__v0_j8,3.0,0.01,
1,6,co_v0_j10__v0_j9,3.0,0.01,
1,7,co_v0_j11__v0_j10,3.0,0.01,
1,8,co_v0_j12__v0_j11,3.0,0.01,
1,9,co_v0_j13__v0_j12,3.0,0.01,
1,10,13c_o_j5__j4,3.0,0.01,
1,11,13c_o_j6__j5,3.0,0.01,
1,12,13c_o_j7__j6,3.0,0.01,
1,13,13c_o_j8__j7,3.0,0.01,
1,14,13c_o_j9__j8,3.0,0.01,
1,15,13c_o_j10__j9,3.0,0.01,
1,16,13c_o_j11__j10,3.0,0.01,
1,17,13c_o_j12__j11,3.0,0.01,
1,18,13c_o_j13__j12,3.0,0.01,
1,19,c_el3p_j1__el3p_j0,3.0,0.01,
1,20,c_el3p_j2__el3p_j1,3.0,0.01,
2,0,co_v0_j4__v0_j3,3.0,0.01,
2,1,co_v0_j5__v0_j4,3.0,0.01,
2,2,co_v0_j6__v0_j5,3.0,0.01,
2,3,co_v0_j7__v0_j6,3.0,0.01,
2,4,co_v0_j8__v0_j7,3.0,0.01,
2,5,co_v0_j9__v0_j8,3.0,0.01,
2,6,co_v0_j10__v0_j9,3.0,0.01,
2,7,co_v0_j11__v0_j10,3.0,0.01,
2,8,co_v0_j12__v0_j11,3.0,0.01,
2,9,co_v0_j13__v0_j12,3.0,0.01,
2,10,13c_o_j5__j4,3.0,0.01,
2,11,13c_o_j6__j5,3.0,0.01,
2,12,13c_o_j7__j6,3.0,0.01,
2,13,13c_o_j8__j7,3.0,0.01,
2,14,13c_o_j9__j8,3.0,0.01,
2,15,13c_o_j10__j9,3.0,0.01,
2,16,13c_o_j11__j10,3.0,0.01,
2,17,13c_o_j12__j11,3.0,0.01,
2,18,13c_o_j13__j12,3.0,0.01,
2,19,c_el3p_j1__el3p_j0,3.0,0.01,
2,20,c_el3p_j2__el3p_j1,3.0,0.01,
3,0,co_v0_j4__v0_j3,3.0,0.01,
3,1,co_v0_j5__v0_j4,3.0,0.01,
3,2,co_v0_j6__v0_j5,3.0,0.01,
3,3,co_v0_j7__v0_j6,3.0,0.01,
3,4,co_v0_j8__v0_j7,3.0,0.01,
3,5,co_v0_j9__v0_j8,3.0,0.01,
3,6,co_v0_j10__v0_j9,3.0,0.01,
3,7,co_v0_j11__v0_j10,3.0,0.01,
3,8,co_v0_j12__v0_j11,3.0,0.01,
3,9,co_v0_j13__v0_j12,3.0,0.01,
3,10,13c_o_j5__j4,3.0,0.01,
3,11,13c_o_j6__j5,3.0,0.01,
3,12,13c_o_j7__j6,3.0,0.01,
3,13,13c_o_j8__j7,3.0,0.01,
3,14,13c_o_j9__j8,3.0,0.01,
3,15,13c_o_j10__j9,3.0,0.01,
3,16,13c_o_j11__j10,3.0,0.01,
3,17,13c_o_j12__j11,3.0,0.01,
3,18,13c_o_j13__j12,3.0,0.01,
3,19,c_el3p_j1__el3p_j0,3.0,0.01,
3,20,c_el3p_j2__el3p_j1,3.0,0.01,
4,0,co_v0_j4__v0_j3,3.0,0.01,
4,1,co_v0_j5__v0_j4,3.0,0.01,
4,2,co_v0_j6__v0_j5,3.0,0.01,
4,3,co_v0_j7__v0_j6,3.0,0.01,
4,4,co_v0_j8__v0_j7,3.0,0.01,
4,5,co_v0_j9__v0_j8,3.0,0.01,
4,6,co_v0_j10__v0_j9,3.0,0.01,
4,7,co_v0_j11__v0_j10,3.0,0.01,
4,8,co_v0_j12__v0_j11,3.0,0.01,
4,9,co_v0_j13__v0_j12,3.0,0.01,
4,10,13c_o_j5__j4,3.0,0.01,
4,11,13c_o_j6__j5,3.0,0.01,
4,12,13c_o_j7__j6,3.0,0.01,
4,13,13c_o_j8__j7,3.0,0.01,
4,14,13c_o_j9__j8,3.0,0.01,
4,15,13c_o_j10__j9,3.0,0.01,
4,16,13c_o_j11__j10,3.0,0.01,
4,17,13c_o_j12__j11,3.0,0.01,
4,18,13c_o_j13__j12,3.0,0.01,
4,19,c_el3p_j1__el3p_j0,3.0,0.01,
4,20,c_el3p_j2__el3p_j1,3.0,0.01,
5,0,co_v0_j4__v0_j3,3.0,0.01,
5,1,co_v0_j5__v0_j4,3.0,0.01,
5,2,co_v0_j6__v0_j5,3.0,0.01,
5,3,co_v0_j7__v0_j6,3.0,0.01,
5,4,co_v0_j8__v0_j7,3.0,0.01,
5,5,co_v0_j9__v0_j8,3.0,0.01,
5,6,co_v0_j10__v0_j9,3.0,0.01,
5,7,co_v0_j11__v0_j10,3.0,0.01,
5,8,co_v0_j12__v0_j11,3.0,0.01,
5,9,co_v0_j13__v0_j12,3.0,0.01,
5,10,13c_o_j5__j4,3.0,0.01,
5,11,13c_o_j6__j5,3.0,0.01,
5,12,13c_o_j7__j6,3.0,0.01,
5,13,13c_o_j8__j7,3.0,0.01,
5,14,13c_o_j9__j8,3.0,0.01,
5,15,13c_o_j10__j9,3.0,0.01,
5,16,13c_o_j11__j10,3.0,0.01,
5,17,13c_o_j12__j11,3.0,0.01,
5,18,13c_o_j13__j12,3.0,0.01,
5,19,c_el3p_j1__el3p_j0,3.0,0.01,
5,20,c_el3p_j2__el3p_j1,3.0,0.01,
6,0,co_v0_j4__v0_j3,3.0,0.01,
6,1,co_v0_j5__v0_j4,3.0,0.01,
6,2,co_v0_j6__v0_j5,3.0,0.01,
6,3,co_v0_j7__v0_j6,3.0,0.01,
6,4,co_v0_j8__v0_j7,3.0,0.01,
6,5,co_v0_j9__v0_j8,3.0,0.01,
6,6,co_v0_j10__v0_j9,3.0,0.01,
6,7,co_v0_j11__v0_j10,3.0,0.01,
6,8,co_v0_j12__v0_j11,3.0,0.01,
6,9,co_v0_j13__v0_j12,3.0,0.01,
6,10,13c_o_j5__j4,3.0,0.01,
6,11,13c_o_j6__j5,3.0,0.01,
6,12,13c_o_j7__j6,3.0,0.01,
6,13,13c_o_j8__j7,3.0,0.01,
6,14,13c_o_j9__j8,3.0,0.01,
6,15,13c_o_j10__j9,3.0,0.01,
6,16,13c_o_j11__j10,3.0,0.01,
6,17,13c_o_j12__j11,3.0,0.01,
6,18,13c_o_j13__j12,3.0,0.01,
6,19,c_el3p_j1__el3p_j0,3.0,0.01,
6,20,c_el3p_j2__el3p_j1,3.0,0.01,
7,0,co_v0_j4__v0_j3,3.0,0.01,
7,1,co_v0_j5__v0_j4,3.0,0.01,
7,2,co_v0_j6__v0_j5,3.0,0.01,
7,3,co_v0_j7__v0_j6,3.0,0.01,
7,4,co_v0_j8__v0_j7,3.0,0.01,
7,5,co_v0_j9__v0_j8,3.0,0.01,
7,6,co_v0_j10__v0_j9,3.0,0.01,
7,7,co_v0_j11__v0_j10,3.0,0.01,
7,8,co_v0_j12__v0_j11,3.0,0.01,
7,9,co_v0_j13__v0_j12,3.0,0.01,
7,10,13c_o_j5__j4,3.0,0.01,
7,11,13c_o_j6__j5,3.0,0.01,
7,12,13c_o_j7__j6,3.0,0.01,
7,13,13c_o_j8__j7,3.0,0.01,
7,14,13c_o_j9__j8,3.0,0.01,
7,15,13c_o_j10__j9,3.0,0.01,
7,16,13c_o_j11__j10,3.0,0.01,
7,17,13c_o_j12__j11,3.0,0.01,
7,18,13c_o_j13__j12,3.0,0.01,
7,19,c_el3p_j1__el3p_j0,3.0,0.01,
7,20,c_el3p_j2__el3p_j1,3.0,0.01,
8,0,co_v0_j4__v0_j3,3.0,0.01,
8,1,co_v0_j5__v0_j4,3.0,0.01,
8,2,co_v0_j6__v0_j5,3.0,0.01,
8,3,co_v0_j7__v0_j6,3.0,0.01,
8,4,co_v0_j8__v0_j7,3.0,0.01,
8,5,co_v0_j9__v0_j8,3.0,0.01,
8,6,co_v0_j10__v0_j9,3.0,0.01,
8,7,co_v0_j11__v0_j10,3.0,0.01,
8,8,co_v0_j12__v0_j11,3.0,0.01,
8,9,co_v0_j13__v0_j12,3.0,0.01,
8,10,13c_o_j5__j4,3.0,0.01,
8,11,13c_o_j6__j5,3.0,0.01,
8,12,13c_o_j7__j6,3.0,0.01,
8,13,13c_o_j8__j7,3.0,0.01,
8,14,13c_o_j9__j8,3.0,0.01,
8,15,13c_o_j10__j9,3.0,0.01,
8,16,13c_o_j11__j10,3.0,0.01,
8,17,13c_o_j12__j11,3.0,0.01,
8,18,13c_o_j13__j12,3.0,0.01,
8,19,c_el3p_j1__el3p_j0,3.0,0.01,
8,20,c_el3p_j2__el3p_j1,3.0,0.01,
9,0,co_v0_j4__v0_j3,3.0,0.01,
9,1,co_v0_j5__v0_j4,3.0,0.01,
9,2,co_v0_j6__v0_j5,3.0,0.01,
9,3,co_v0_j7__v0_j6,3.0,0.01,
9,4,co_v0_j8__v0_j7,3.0,0.01,
9,5,co_v0_j9__v0_j8,3.0,0.01,
9,6,co_v0_j10__v0_j9,3.0,0.01,
9,7,co_v0_j11__v0_j10,3.0,0.01,
9,8,co_v0_j12__v0_j11,3.0,0.01,
9,9,co_v0_j13__v0_j12,3.0,0.01,
9,10,13c_o_j5__j4,3.0,0.01,
9,11,13c_o_j6__j5,3.0,0.01,
9,12,13c_o_j7__j6,3.0,0.01,
9,13,13c_o_j8__j7,3.0,0.01,
9,14,13c_o_j9__j8,3.0,0.01,
9,15,13c_o_j10__j9,3.0,0.01,
9,16,13c_o_j11__j10,3.0,0.01,
9,17,13c_o_j12__j11,3.0,0.01,
9,18,13c_o_j13__j12,3.0,0.01,
9,19,c_el3p_j1__el3p_j0,3.0,0.01,
9,20,c_el3p_j2__el3p_j1,3.0,0.01,
10,0,co_v0_j4__v0_j3,3.0,0.01,
10,1,co_v0_j5__v0_j4,3.0,0.01,
10,2,co_v0_j6__v0_j5,3.0,0.01,
10,3,co_v0_j7__v0_j6,3.0,0.01,
10,4,co_v0_j8__v0_j7,3.0,0.01,
10,5,co_v0_j9__v0_j8,3.0,0.01,
10,6,co_v0_j10__v0_j9,3.0,0.01,
10,7,co_v0_j11__v0_j10,3.0,0.01,
10,8,co_v0_j12__v0_j11,3.0,0.01,
10,9,co_v0_j13__v0_j12,3.0,0.01,
10,10,13c_o_j5__j4,3.0,0.01,
10,11,13c_o_j6__j5,3.0,0.01,
10,12,13c_o_j7__j6,3.0,0.01,
10,13,13c_o_j8__j7,3.0,0.01,
10,14,13c_o_j9__j8,3.0,0.01,
10,15,13c_o_j10__j9,3.0,0.01,
10,16,13c_o_j11__j10,3.0,0.01,
10,17,13c_o_j12__j11,3.0,0.01,
10,18,13c_o_j13__j12,3.0,0.01,
10,19,c_el3p_j1__el3p_j0,3.0,0.01,
10,20,c_el3p_j2__el3p_j1,3.0,0.01,
11,0,co_v0_j4__v0_j3,3.0,0.01,
11,1,co_v0_j5__v0_j4,3.0,0.01,
11,2,co_v0_j6__v0_j5,3.0,0.01,
11,3,co_v0_j7__v0_j6,3.0,0.01,
11,4,co_v0_j8__v0_j7,3.0,0.01,
11,5,co_v0_j9__v0_j8,3.0,0.01,
11,6,co_v0_j10__v0_j9,3.0,0.01,
11,7,co_v0_j11__v0_j10,3.0,0.01,
11,8,co_v0_j12__v0_j11,3.0,0.01,
11,9,co_v0_j13__v0_j12,3.0,0.01,
11,10,13c_o_j5__j4,3.0,0.01,
11,11,13c_o_j6__j5,3.0,0.01,
11,12,13c_o_j7__j6,3.0,0.01,
11,13,13c_o_j8__j7,3.0,0.01,
11,14,13c_o_j9__j8,3.0,0.01,
11,15,13c_o_j10__j9,3.0,0.01,
11,16,13c_o_j11__j10,3.0,0.01,
11,17,13c_o_j12__j11,3.0,0.01,
11,18,13c_o_j13__j12,3.0,0.01,
11,19,c_el3p_j1__el3p_j0,3.0,0.01,
11,20,c_el3p_j2__el3p_j1,3.0,0.01,
12,0,co_v0_j4__v0_j3,3.0,0.01,
12,1,co_v0_j5__v0_j4,3.0,0.01,
12,2,co_v0_j6__v0_j5,3.0,0.01,
12,3,co_v0_j7__v0_j6,3.0,0.01,
12,4,co_v0_j8__v0_j7,3.0,0.01,
12,5,co_v0_j9__v0_j8,3.0,0.01,
12,6,co_v0_j10__v0_j9,3.0,0.01,
12,7,co_v0_j11__v0_j10,3.0,0.01,
12,8,co_v0_j12__v0_j11,3.0,0.01,
12,9,co_v0_j13__v0_j12,3.0,0.01,
12,10,13c_o_j5__j4,3.0,0.01,
12,11,13c_o_j6__j5,3.0,0.01,
12,12,13c_o_j7__j6,3.0,0.01,
12,13,13c_o_j8__j7,3.0,0.01,
12,14,13c_o_j9__j8,3.0,0.01,
12,15,13c_o_j10__j9,3.0,0.01,
12,16,13c_o_j11__j10,3.0,0.01,
12,17,13c_o_j12__j11,3.0,0.01,
12,18,13c_o_j13__j12,3.0,0.01,
12,19,c_el3p_j1__el3p_j0,3.0,0.01,
12,20,c_el3p_j2__el3p_j1,3.0,0.01,
13,0,co_v0_j4__v0_j3,3.0,0.01,
13,1,co_v0_j5__v0_j4,3.0,0.01,
13,2,co_v0_j6__v0_j5,3.0,0.01,
13,3,co_v0_j7__v0_j6,3.0,0.01,
13,4,co_v0_j8__v0_j7,3.0,0.01,
13,5,co_v0_j9__v0_j8,3.0,0.01,
13,6,co_v0_j10__v0_j9,3.0,0.01,
13,7,co_v0_j11__v0_j10,3.0,0.01,
13,8,co_v0_j12__v0_j11,3.0,0.01,
13,9,co_v0_j13__v0_j12,3.0,0.01,
13,10,13c_o_j5__j4,3.0,0.01,
13,11,13c_o_j6__j5,3.0,0.01,
13,12,13c_o_j7__j6,3.0,0.01,
13,13,13c_o_j8__j7,3.0,0.01,
13,14,13c_o_j9__j8,3.0,0.01,
13,15,13c_o_j10__j9,3.0,0.01,
13,16,13c_o_j11__j10,3.0,0.01,
13,17,13c_o_j12__j11,3.0,0.01,
13,18,13c_o_j13__j12,3.0,0.01,
13,19,c_el3p_j1__el3p_j0,3.0,0.01,
13,20,c_el3p_j2__el3p_j1,3.0,0.01,
14,0,co_v0_j4__v0_j3,3.0,0.01,
14,1,co_v0_j5__v0_j4,3.0,0.01,
14,2,co_v0_j6__v0_j5,3.0,0.01,
14,3,co_v0_j7__v0_j6,3.0,0.01,
14,4,co_v0_j8__v0_j7,3.0,0.01,
14,5,co_v0_j9__v0_j8,3.0,0.01,
14,6,co_v0_j10__v0_j9,3.0,0.01,
14,7,co_v0_j11__v0_j10,3.0,0.01,
14,8,co_v0_j12__v0_j11,3.0,0.01,
14,9,co_v0_j13__v0_j12,3.0,0.01,
14,10,13c_o_j5__j4,3.0,0.01,
14,11,13c_o_j6__j5,3.0,0.01,
14,12,13c_o_j7__j6,3.0,0.01,
14,13,13c_o_j8__j7,3.0,0.01,
14,14,13c_o_j9__j8,3.0,0.01,
14,15,13c_o_j10__j9,3.0,0.01,
14,16,13c_o_j11__j10,3.0,0.01,
14,17,13c_o_j12__j11,3.0,0.01,
14,18,13c_o_j13__j12,3.0,0.01,
14,19,c_el3p_j1__el3p_j0,3.0,0.01,
14,20,c_el3p_j2__el3p_j1,3.0,0.01,
15,0,co_v0_j4__v0_j3,3.0,0.01,
15,1,co_v0_j5__v0_j4,3.0,0.01,
15,2,co_v0_j6__v0_j5,3.0,0.01,
15,3,co_v0_j7__v0_j6,3.0,0.01,
15,4,co_v0_j8__v0_j7,3.0,0.01,
15,5,co_v0_j9__v0_j8,3.0,0.01,
15,6,co_v0_j10__v0_j9,3.0,0.01,
15,7,co_v0_j11__v0_j10,3.0,0.01,
15,8,co_v0_j12__v0_j11,3.0,0.01,
15,9,co_v0_j13__v0_j12,3.0,0.01,
15,10,13c_o_j5__j4,3.0,0.01,
15,11,13c_o_j6__j5,3.0,0.01,
15,12,13c_o_j7__j6,3.0,0.01,
15,13,13c_o_j8__j7,3.0,0.01,
15,14,13c_o_j9__j8,3.0,0.01,
15,15,13c_o_j10__j9,3.0,0.01,
15,16,13c_o_j11__j10,3.0,0.01,
15,17,13c_o_j12__j11,3.0,0.01,
15,18,13c_o_j13__j12,3.0,0.01,
15,19,c_el3p_j1__el3p_j0,3.0,0.01,
15,20,c_el3p_j2__el3p_j1,3.0,0.01,
16,0,co_v0_j4__v0_j3,3.0,0.01,
16,1,co_v0_j5__v0_j4,3.0,0.01,
16,2,co_v0_j6__v0_j5,3.0,0.01,
16,3,co_v0_j7__v0_j6,3.0,0.01,
16,4,co_v0_j8__v0_j7,3.0,0.01,
16,5,co_v0_j9__v0_j8,3.0,0.01,
16,6,co_v0_j10__v0_j9,3.0,0.01,
16,7,co_v0_j11__v0_j10,3.0,0.01,
16,8,co_v0_j12__v0_j11,3.0,0.01,
16,9,co_v0_j13__v0_j12,3.0,0.01,
16,10,13c_o_j5__j4,3.0,0.01,
16,11,13c_o_j6__j5,3.0,0.01,
16,12,13c_o_j7__j6,3.0,0.01,
16,13,13c_o_j8__j7,3.0,0.01,
16,14,13c_o_j9__j8,3.0,0.01,
16,15,13c_o_j10__j9,3.0,0.01,
16,16,13c_o_j11__j10,3.0,0.01,
16,17,13c_o_j12__j11,3.0,0.01,
16,18,13c_o_j13__j12,3.0,0.01,
16,19,c_el3p_j1__el3p_j0,3.0,0.01,
16,20,c_el3p_j2__el3p_j1,3.0,0.01,
17,0,co_v0_j4__v0_j3,3.0,0.01,
17,1,co_v0_j5__v0_j4,3.0,0.01,
17,2,co_v0_j6__v0_j5,3.0,0.01,
17,3,co_v0_j7__v0_j6,3.0,0.01,
17,4,co_v0_j8__v0_j7,3.0,0.01,
17,5,co_v0_j9__v0_j8,3.0,0.01,
17,6,co_v0_j10__v0_j9,3.0,0.01,
17,7,co_v0_j11__v0_j10,3.0,0.01,
17,8,co_v0_j12__v0_j11,3.0,0.01,
17,9,co_v0_j13__v0_j12,3.0,0.01,
17,10,13c_o_j5__j4,3.0,0.01,
17,11,13c_o_j6__j5,3.0,0.01,
17,12,13c_o_j7__j6,3.0,0.01,
17,13,13c_o_j8__j7,3.0,0.01,
17,14,13c_o_j9__j8,3.0,0.01,
17,15,13c_o_j10__j9,3.0,0.01,
17,16,13c_o_j11__j10,3.0,0.01,
17,17,13c_o_j12__j11,3.0,0.01,
17,18,13c_o_j13__j12,3.0,0.01,
17,19,c_el3p_j1__el3p_j0,3.0,0.01,
17,20,c_el3p_j2__el3p_j1,3.0,0.01,
18,0,co_v0_j4__v0_j3,3.0,0.01,
18,1,co_v0_j5__v0_j4,3.0,0.01,
18,2,co_v0_j6__v0_j5,3.0,0.01,
18,3,co_v0_j7__v0_j6,3.0,0.01,
18,4,co_v0_j8__v0_j7,3.0,0.01,
18,5,co_v0_j9__v0_j8,3.0,0.01,
18,6,co_v0_j10__v0_j9,3.0,0.01,
18,7,co_v0_j11__v0_j10,3.0,0.01,
18,8,co_v0_j12__v0_j11,3.0,0.01,
18,9,co_v0_j13__v0_j12,3.0,0.01,
18,10,13c_o_j5__j4,3.0,0.01,
18,11,13c_o_j6__j5,3.0,0.01,
18,12,13c_o_j7__j6,3.0,0.01,
18,13,13c_o_j8__j7,3.0,0.01,
18,14,13c_o_j9__j8,3.0,0.01,
18,15,13c_o_j10__j9,3.0,0.01,
18,16,13c_o_j11__j10,3.0,0.01,
18,17,13c_o_j12__j11,3.0,0.01,
18,18,13c_o_j13__j12,3.0,0.01,
18,19,c_el3p_j1__el3p_j0,3.0,0.01,
18,20,c_el3p_j2__el3p_j1,3.0,0.01,
19,0,co_v0_j4__v0_j3,3.0,0.01,
19,1,co_v0_j5__v0_j4,3.0,0.01,
19,2,co_v0_j6__v0_j5,3.0,0.01,
19,3,co_v0_j7__v0_j6,3.0,0.01,
19,4,co_v0_j8__v0_j7,3.0,0.01,
19,5,co_v0_j9__v0_j8,3.0,0.01,
19,6,co_v0_j10__v0_j9,3.0,0.01,
19,7,co_v0_j11__v0_j10,3.0,0.01,
19,8,co_v0_j12__v0_j11,3.0,0.01,
19,9,co_v0_j13__v0_j12,3.0,0.01,
19,10,13c_o_j5__j4,3.0,0.01,
19,11,13c_o_j6__j5,3.0,0.01,
19,12,13c_o_j7__j6,3.0,0.01,
19,13,13c_o_j8__j7,3.0,0.01,
19,14,13c_o_j9__j8,3.0,0.01,
19,15,13c_o_j10__j9,3.0,0.01,
19,16,13c_o_j11__j10,3.0,0.01,
19,17,13c_o_j12__j11,3.0,0.01,
19,18,13c_o_j13__j12,3.0,0.01,
19,19,c_el3p_j1__el3p_j0,3.0,0.01,
19,20,c_el3p_j2__el3p_j1,3.0,0.01,
20,0,co_v0_j4__v0_j3,3.0,0.01,
20,1,co_v0_j5__v0_j4,3.0,0.01,
20,2,co_v0_j6__v0_j5,3.0,0.01,
20,3,co_v0_j7__v0_j6,3.0,0.01,
20,4,co_v0_j8__v0_j7,3.0,0.01,
20,5,co_v0_j9__v0_j8,3.0,0.01,
20,6,co_v0_j10__v0_j9,3.0,0.01,
20,7,co_v0_j11__v0_j10,3.0,0.01,
20,8,co_v0_j12__v0_j11,3.0,0.01,
20,9,co_v0_j13__v0_j12,3.0,0.01,
20,10,13c_o_j5__j4,3.0,0.01,
20,11,13c_o_j6__j5,3.0,0.01,
20,12,13c_o_j7__j6,3.0,0.01,
20,13,13c_o_j8__j7,3.0,0.01,
20,14,13c_o_j9__j8,3.0,0.01,
20,15,13c_o_j10__j9,3.0,0.01,
20,16,13c_o_j11__j10,3.0,0.01,
20,17,13c_o_j12__j11,3.0,0.01,
20,18,13c_o_j13__j12,3.0,0.01,
20,19,c_el3p_j1__el3p_j0,3.0,0.01,
20,20,c_el3p_j2__el3p_j1,3.0,0.01,
21,0,co_v0_j4__v0_j3,3.0,0.01,
21,1,co_v0_j5__v0_j4,3.0,0.01,
21,2,co_v0_j6__v0_j5,3.0,0.01,
21,3,co_v0_j7__v0_j6,3.0,0.01,
21,4,co_v0_j8__v0_j7,3.0,0.01,
21,5,co_v0_j9__v0_j8,3.0,0.01,
21,6,co_v0_j10__v0_j9,3.0,0.01,
21,7,co_v0_j11__v0_j10,3.0,0.01,
21,8,co_v0_j12__v0_j11,3.0,0.01,
21,9,co_v0_j13__v0_j12,3.0,0.01,
21,10,13c_o_j5__j4,3.0,0.01,
21,11,13c_o_j6__j5,3.0,0.01,
21,12,13c_o_j7__j6,3.0,0.01,
21,13,13c_o_j8__j7,3.0,0.01,
21,14,13c_o_j9__j8,3.0,0.01,
21,15,13c_o_j10__j9,3.0,0.01,
21,16,13c_o_j11__j10,3.0,0.01,
21,17,13c_o_j12__j11,3.0,0.01,
21,18,13c_o_j13__j12,3.0,0.01,
21,19,c_el3p_j1__el3p_j0,3.0,0.01,
21,20,c_el3p_j2__el3p_j1,3.0,0.01,
22,0,co_v0_j4__v0_j3,3.0,0.01,
22,1,co_v0_j5__v0_j4,3.0,0.01,
22,2,co_v0_j6__v0_j5,3.0,0.01,
22,3,co_v0_j7__v0_j6,3.0,0.01,
22,4,co_v0_j8__v0_j7,3.0,0.01,
22,5,co_v0_j9__v0_j8,3.0,0.01,
22,6,co_v0_j10__v0_j9,3.0,0.01,
22,7,co_v0_j11__v0_j10,3.0,0.01,
22,8,co_v0_j12__v0_j11,3.0,0.01,
22,9,co_v0_j13__v0_j12,3.0,0.01,
22,10,13c_o_j5__j4,3.0,0.01,
22,11,13c_o_j6__j5,3.0,0.01,
22,12,13c_o_j7__j6,3.0,0.01,
22,13,13c_o_j8__j7,3.0,0.01,
22,14,13c_o_j9__j8,3.0,0.01,
22,15,13c_o_j10__j9,3.0,0.01,
22,16,13c_o_j11__j10,3.0,0.01,
22,17,13c_o_j12__j11,3.0,0.01,
22,18,13c_o_j13__j12,3.0,0.01,
22,19,c_el3p_j1__el3p_j0,3.0,0.01,
22,20,c_el3p_j2__el3p_j1,3.0,0.01,
23,0,co_v0_j4__v0_j3,3.0,0.01,
23,1,co_v0_j5__v0_j4,3.0,0.01,
23,2,co_v0_j6__v0_j5,3.0,0.01,
23,3,co_v0_j7__v0_j6,3.0,0.01,
23,4,co_v0_j8__v0_j7,3.0,0.01,
23,5,co_v0_j9__v0_j8,3.0,0.01,
23,6,co_v0_j10__v0_j9,3.0,0.01,
23,7,co_v0_j11__v0_j10,3.0,0.01,
23,8,co_v0_j12__v0_j11,3.0,0.01,
23,9,co_v0_j13__v0_j12,3.0,0.01,
23,10,13c_o_j5__j4,3.0,0.01,
23,11,13c_o_j6__j5,3.0,0.01,
23,12,13c_o_j7__j6,3.0,0.01,
23,13,13c_o_j8__j7,3.0,0.01,
23,14,13c_o_j9__j8,3.0,0.01,
23,15,13c_o_j10__j9,3.0,0.01,
23,16,13c_o_j11__j10,3.0,0.01,
23,17,13c_o_j12__j11,3.0,0.01,
23,18,13c_o_j13__j12,3.0,0.01,
23,19,c_el3p_j1__el3p_j0,3.0,0.01,
23,20,c_el3p_j2__el3p_j1,3.0,0.01,
24,0,co_v0_j4__v0_j3,3.0,0.01,
24,1,co_v0_j5__v0_j4,3.0,0.01,
24,2,co_v0_j6__v0_j5,3.0,0.01,
24,3,co_v0_j7__v0_j6,3.0,0.01,
24,4,co_v0_j8__v0_j7,3.0,0.01,
24,5,co_v0_j9__v0_j8,3.0,0.01,
24,6,co_v0_j10__v0_j9,3.0,0.01,
24,7,co_v0_j11__v0_j10,3.0,0.01,
24,8,co_v0_j12__v0_j11,3.0,0.01,
24,9,co_v0_j13__v0_j12,3.0,0.01,
24,10,13c_o_j5__j4,3.0,0.01,
24,11,13c_o_j6__j5,3.0,0.01,
24,12,13c_o_j7__j6,3.0,0.01,
24,13,13c_o_j8__j7,3.0,0.01,
24,14,13c_o_j9__j8,3.0,0.01,
24,15,13c_o_j10__j9,3.0,0.01,
24,16,13c_o_j11__j10,3.0,0.01,
24,17,13c_o_j12__j11,3.0,0.01,
24,18,13c_o_j13__j12,3.0,0.01,
24,19,c_el3p_j1__el3p_j0,3.0,0.01,
24,20,c_el3p_j2__el3p_j1,3.0,0.01,
25,0,co_v0_j4__v0_j3,3.0,0.01,
25,1,co_v0_j5__v0_j4,3.0,0.01,
25,2,co_v0_j6__v0_j5,3.0,0.01,
25,3,co_v0_j7__v0_j6,3.0,0.01,
25,4,co_v0_j8__v0_j7,3.0,0.01,
25,5,co_v0_j9__v0_j8,3.0,0.01,
25,6,co_v0_j10__v0_j9,3.0,0.01,
25,7,co_v0_j11__v0_j10,3.0,0.01,
25,8,co_v0_j12__v0_j11,3.0,0.01,
25,9,co_v0_j13__v0_j12,3.0,0.01,
25,10,13c_o_j5__j4,3.0,0.01,
25,11,13c_o_j6__j5,3.0,0.01,
25,12,13c_o_j7__j6,3.0,0.01,
25,13,13c_o_j8__j7,3.0,0.01,
