X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
36_29    8.147272629124848e-09    8.746332693641869e-10    5.788407598646739e-10    1.7019396557525918e-10    2.12971599696149e-09    3.2257506963965447e-08    1.4642033114759258e-09    1.3573232198274235e-09    1.7528244473840547e-09    9.15980128507395e-10    9.141770556374133e-10
37_29    5.29978512161401e-09    6.430691664484075e-10    4.37859762718445e-10    1.838546585690211e-10    1.418319088872579e-09    2.1523620799530108e-08    9.94692082835083e-10    1.0527578069546673e-09    1.3103441503883083e-09    6.257732618574593e-10    5.90116222314575e-10
38_29    2.9475690768574114e-09    4.0268389905779646e-10    2.516341289514371e-10    1.5588257804363353e-10    7.084816330732825e-10    1.2265174119480784e-08    5.77089633213174e-10    5.397499601603545e-10    6.596033151673261e-10    3.332136715274797e-10    2.925514207565826e-10
39_29    1.5562838222997536e-09    2.1638883583199457e-10    9.747170175299372e-11    1.4129260754359324e-10    2.2957454056660202e-10    6.529017948779802e-09    2.818121747201119e-10    2.0325603811238547e-10    2.542708147188164e-10    8.085029419178308e-11    9.835350729274446e-11
40_29    9.177446861368875e-10    1.2816940435602975e-10    4.09374686200898e-11    7.15204223292053e-11    2.340048237164637e-11    4.096944677773284e-09    1.2374746008332223e-10    1.4065402903900973e-10    1.6527408472871982e-10    1.9116175333473964e-11    -3.638941858365675e-13
41_29    6.737119995068911e-10    9.949328231946305e-11    -6.736237032656228e-11    1.1932449636461306e-10    -5.477676612002767e-11    3.3000324294989855e-09    5.896774819916106e-11    7.01225076688379e-11    1.4300577415760733e-10    1.5220277037574083e-10    -5.011578964798128e-11
42_29    6.519112983787275e-10    7.220379678450664e-11    -6.959352710573734e-11    1.3010038940913406e-10    -5.819115515458934e-11    3.0400509768968546e-09    3.993300973186761e-11    -2.6011799157071663e-11    1.4558671704464844e-10    2.0387428650053944e-10    -7.189910515152928e-11
43_29    6.550416767263434e-10    8.116632268986717e-12    -2.981639589800523e-11    1.7329397578021382e-10    -9.768750292960118e-12    3.0066197922278635e-09    4.065251052571223e-11    2.7427151684014e-11    7.852907923234874e-11    7.173571115865271e-11    -7.591816878084756e-11
44_29    5.755715286617636e-10    -1.0576904914078125e-11    1.8931149767266057e-11    5.643337093300037e-11    1.0862260950425412e-10    2.9338771943930147e-09    1.6730341152285886e-11    6.548106005751782e-11    3.458839187573148e-11    -1.1560568705513753e-10    -6.955960825974041e-11
0_30    1.6429917895001696e-08    1.48156975642055e-09    5.891879890130207e-10    1.8035869172502038e-10    1.5962906993819016e-09    6.129126972603544e-08    1.0867906484910124e-09    1.3036654621432607e-09    2.137453906381879e-09    8.403055887503362e-10    7.898029373950054e-10
1_30    1.5666806285389645e-08    1.3956815514086348e-09    6.584897914274559e-10    1.9377292268405623e-10    1.6599795070878085e-09    5.821119729306404e-08    1.0640130274694382e-09    1.3324615158592734e-09    2.1836182996455554e-09    8.97459093208168e-10    8.11151607630169e-10
2_30    1.483556022890823e-08    1.2294984077571787e-09    7.093190638680792e-10    2.1938813914737559e-10    1.643771082159081e-09    5.669435063901705e-08    1.096170031271045e-09    1.3434263023743393e-09    1.9650005830957473e-09    8.850815276542823e-10    8.237310285550276e-10
3_30    1.3042305371141255e-08    9.397422921396418e-10    7.040716216435605e-10    1.0784341656295889e-10    1.5819460316296217e-09    5.4756869172915556e-08    1.0308161971780934e-09    1.2663639631320545e-09    1.8181314623487557e-09    8.011800071890038e-10    7.714143513152182e-10
4_30    1.0039907670486533e-08    7.174366084054641e-10    8.018598939317229e-10    1.7171090501070412e-10    1.4069151529831825e-09    4.841922752413161e-08    8.577294394259861e-10    1.0635425398822421e-09    1.5805413908938104e-09    7.530735604623073e-10    6.188697866156418e-10
5_30    6.634060174476671e-09    5.875647727456697e-10    5.615846114184197e-10    1.433412051155853e-10    1.0701360834897043e-09    3.694695555043097e-08    6.265220481984988e-10    7.82994606209797e-10    1.330345649534414e-09    5.320925672288866e-10    4.60895434635483e-10
6_30    3.876507814963378e-09    4.057920013501774e-10    4.194106588259923e-10    1.9323272415808139e-10    7.480633194401012e-10    2.4648518200876874e-08    4.078689602060708e-10    4.2187746176651275e-10    9.919414703443662e-10    2.86308464383646e-10    2.5663885545631617e-10
7_30    2.409707883789651e-09    2.4388796403458004e-10    4.0866767087892077e-10    1.7326703198524913e-10    5.719978041784375e-10    1.675860387613515e-08    2.802930917084503e-10    2.859316373752983e-10    6.987932356272738e-10    1.7713382266502665e-10    8.671175859558463e-11
8_30    1.816801786161697e-09    1.6345705715060508e-10    3.1559123540965e-10    1.0978752662712857e-10    4.013048137448583e-10    1.3208150167144136e-08    1.7636218765511733e-10    3.0930879355254436e-10    7.026059186896333e-10    8.424610608948978e-11    4.713374731431017e-11
9_30    1.5715667025505067e-09    9.923272643255117e-11    3.2468978343341227e-10    6.796036477516233e-11    2.4393420305243615e-10    1.2042768268886398e-08    8.854120206122657e-11    3.227657125037461e-10    7.655658382021527e-10    1.326222097787601e-10    4.911447451258348e-11
10_30    1.4897746844532491e-09    2.6245332207550647e-11    3.693416692076717e-10    9.86581143653641e-11    2.7019174559179716e-10    1.240356805561311e-08    6.088231024305582e-11    3.061501051203319e-10    8.235131247964793e-10    1.438869405859486e-10    3.221623460089895e-11
11_30    1.444776013980834e-09    3.5798449081936865e-11    3.5334449516417556e-10    1.0504061946795834e-10    3.731244171379838e-10    1.3519459152014296e-08    9.149805463867022e-11    2.650018983392801e-10    9.102398104477246e-10    1.451770292503835e-10    4.513850071590677e-11
12_30    1.3753686847899805e-09    8.28434616562679e-11    3.7469133433266793e-10    6.917215534056546e-11    3.5550119499627827e-10    1.4463081082899268e-08    1.184041810715001e-10    3.8480848228882146e-10    9.49902813967134e-10    1.9959442624118484e-10    7.725588216949254e-11
13_30    1.2953097768242597e-09    1.0642586584847003e-10    3.1417466736865604e-10    4.0064958807956096e-11    2.2895270014568597e-10    1.4478609192019027e-08    1.2239962811677082e-10    4.5931728008996515e-10    8.364135286798904e-10    2.2409278350321182e-10    5.4462765805344574e-11
14_30    1.2577493828493486e-09    1.437033270483816e-10    2.812950973587772e-10    9.484766468588491e-11    1.1326039238819245e-10    1.391636784759965e-08    1.4822034324929745e-10    4.66648799842875e-10    7.58602680596885e-10    1.158834870558806e-10    4.970695971140489e-11
15_30    1.3397777341463505e-09    1.4322114891283208e-10    3.418540022573613e-10    1.1509318687514559e-10    2.451426021682588e-10    1.464170143342806e-08    1.7358521027613481e-10    4.6195905971305567e-10    8.454204266547921e-10    5.4022314010921216e-11    6.520618516547624e-11
16_30    1.6011663992705446e-09    1.3636643266037346e-10    3.9827075004284195e-10    2.384178273125217e-10    6.51361400707181e-10    1.8486186751110927e-08    1.876277959751776e-10    5.626555190273186e-10    8.954794034649262e-10    2.2758233118197763e-10    1.213878330461359e-10
17_30    2.153079052232437e-09    1.931382660336974e-10    4.0078621426397036e-10    1.489397704895087e-10    1.0050915754618854e-09    2.4930540418416745e-08    3.132003968515835e-10    6.963643862653317e-10    1.0200947617531118e-09    3.7622728889843135e-10    2.0685464261969028e-10
18_30    3.130830961578774e-09    2.4289485676906304e-10    4.20173781173308e-10    2.4296074462876365e-11    1.1703679389098685e-09    3.173895020035828e-08    4.669000578709221e-10    8.709859597312223e-10    1.0967590030587426e-09    4.5477787342599746e-10    2.9437899170187993e-10
19_30    4.587941231562588e-09    2.7868505298690186e-10    2.681882048381609e-10    1.4125462926317315e-10    1.29661477500308e-09    3.7656861946393e-08    6.414159610354639e-10    1.0758422270012574e-09    1.0903885463252377e-09    5.853815808837164e-10    3.756651507737102e-10
20_30    6.260819566725144e-09    3.819202902766455e-10    1.8812353780156124e-10    6.581854091680581e-11    1.4176778435023579e-09    4.2076519728828066e-08    8.250032415032179e-10    1.2111751537502848e-09    1.1915394159192981e-09    7.577878927305522e-10    4.877764646876256e-10
21_30    8.057747954579517e-09    5.567227424629574e-10    4.191171229277458e-10    8.48254043243662e-11    1.5153235484060312e-09    4.563897610102085e-08    9.620607505991777e-10    1.1937147253950992e-09    1.4105860323726734e-09    8.079329816339332e-10    7.366633380252903e-10
22_30    1.0022112195164724e-08    7.672357266534062e-10    4.883656842481824e-10    6.734919788040246e-11    1.6546360896836817e-09    4.91288311623335e-08    1.0838153155849596e-09    1.2286558530391616e-09    1.4398315098423862e-09    8.331412430577256e-10    1.0760318343940435e-09
23_30    1.1687282751058107e-08    1.0053131277629337e-09    4.0977331093096193e-10    9.540656893206672e-11    1.8470220493541532e-09    5.1490664632988945e-08    1.2875560104118099e-09    1.3326779378866221e-09    1.5859473616632643e-09    8.903449472466459e-10    1.262181316508832e-09
24_30    1.2879475942707377e-08    1.2534671534368709e-09    3.988539174924418e-10    2.064318582294048e-10    2.0015057328158554e-09    5.202721866344852e-08    1.5586451827994758e-09    1.4749703531349351e-09    1.7773525647335072e-09    8.943742530959656e-10    1.396399588038853e-09
25_30    1.3536793202759459e-08    1.4489427685677276e-09    5.019389687522278e-10    2.1531582827966677e-10    1.9745698990939623e-09    5.124858625593608e-08    1.7619509738930605e-09    1.5508635364663918e-09    1.9061200620378805e-09    9.476548260880455e-10    1.5253435703799975e-09
26_30    1.3700174075326097e-08    1.5397581752480052e-09    5.516292367219039e-10    3.2536768323423803e-10    1.8357283688585375e-09    4.9714230111428016e-08    1.978775741375099e-09    1.6580109223258661e-09    1.9779101469017213e-09    1.0433026393826361e-09    1.6194128903462437e-09
27_30    1.3420550438052481e-08    1.5251472792722766e-09    5.189179085690611e-10    1.9261441507924252e-10    1.792360071247758e-09    4.758769324399843e-08    2.1889130939444856e-09    1.8018952020728593e-09    1.9927734683086157e-09    1.1228261213534222e-09    1.6773167264293273e-09
28_30    1.2694957760450474e-08    1.424802714879629e-09    4.96859058503492e-10    1.9091177885774366e-10    1.81236745602455e-09    4.5147411873717174e-08    2.2780769834173026e-09    1.853352371043678e-09    2.010956992235333e-09    1.1952061371657668e-09    1.8061932638150337e-09
29_30    1.1811502797805897e-08    1.2869171385049046e-09    5.07653512841429e-10    2.2484992602778616e-10    1.8473907433909516e-09    4.323882022588268e-08    2.2168627429327717e-09    1.9590014964218123e-09    2.0547026271232415e-09    1.1392774172974147e-09    1.8846219112678843e-09
30_30    1.1170990072115252e-08    1.1634304195220782e-09    4.865867218273701e-10    1.0757465882131958e-10    1.961794386105951e-09    4.282968684473813e-08    2.14331596315649e-09    1.9222646025342938e-09    1.9735958233742607e-09    1.0411769251060104e-09    1.816140926374535e-09
31_30    1.05669638755094e-08    1.0688743886722266e-09    4.0736468383845764e-10    2.1302424529165385e-10    2.014946306339144e-09    4.311542961875253e-08    2.140777998027518e-09    1.791173666762086e-09    1.887619712554258e-09    9.499062618150967e-10    1.6586630442052463e-09
32_30    9.602164683988166e-09    9.539099436180948e-10    4.953054833806079e-10    1.6867683719314552e-10    2.0148572199809705e-09    4.2246918524181675e-08    1.984489858981009e-09    1.6989021652121874e-09    1.9054826391912482e-09    9.523656043930275e-10    1.4009287041436786e-09
33_30    8.697812891049573e-09    7.740101797131162e-10    5.186541876834538e-10    7.089595358896496e-11    2.074446291124583e-09    4.017446764861247e-08    1.7270736657202055e-09    1.6164256980625937e-09    1.880610216517198e-09    9.917866091505899e-10    1.1162791431845015e-09
34_30    7.904749158016097e-09    5.719997031426985e-10    5.761009731674973e-10    1.5241850539731882e-10    2.020873636308727e-09    3.614837477050083e-08    1.4869858605851292e-09    1.431945892579596e-09    1.788246406756513e-09    1.0198566994918373e-09    9.187694013879628e-10
35_30    6.6469299683720345e-09    4.4489035886322145e-10    4.0246188896242493e-10    2.5969902287723756e-10    1.7596142192952635e-09    2.9297155041276356e-08    1.1732293055049483e-09    1.1151732041972993e-09    1.5226269722569177e-09    8.407089635806761e-10    7.352896154259676e-10
36_30    4.937262431781141e-09    3.9170581102257487e-10    3.805414657412526e-10    1.6436957114283798e-10    1.3121801904752861e-09    2.1260564673675082e-08    8.355025321969607e-10    8.11270770097026e-10    1.0864540901746794e-09    5.041077720059488e-10    5.396627119687665e-10
37_30    3.2138544000326345e-09    3.360888092583684e-10    2.617478071674432e-10    1.5244658287229606e-10    7.8711577991678e-10    1.3908079012922206e-08    5.644108957654772e-10    5.938673910761585e-10    7.890917522593518e-10    3.149387481842091e-10    3.566690917272272e-10
38_30    1.8945180931123144e-09    2.7047963897585293e-10    1.3242731948819795e-10    1.2971210400483943e-10    3.860728105834412e-10    8.35735860632813e-09    3.316782614167917e-10    3.1438368142249377e-10    3.3912402679631576e-10    2.1946063663542165e-10    2.0386786150278585e-10
39_30    1.139093531786999e-09    1.8457406357147682e-10    1.470625863472055e-10    7.968526135817989e-11    1.7119916079771263e-10    5.124760177776383e-09    1.6209044588132266e-10    2.194525141315417e-10    1.7320280593598706e-10    5.242969422373145e-11    6.343997039491852e-11
40_30    7.738675218446657e-10    8.739270754384418e-11    -2.7151856613680194e-11    1.5245901556310024e-10    5.310416749897752e-11    3.760378967757739e-09    6.266504594287289e-11    1.8954632869397758e-10    1.513439977853654e-10    8.549798307446484e-12    -4.7032524775379436e-11
41_30    6.305666788641241e-10    5.393433676910527e-11    -3.5634937590817324e-11    7.546098068479022e-11    -5.66228824334706e-11    3.2372337420969803e-09    2.6030874530253417e-11    3.1025242414176714e-11    1.0531377044629607e-10    1.4870033958014698e-10    -9.021837280489297e-11
42_30    6.359194185287226e-10    4.536654043258119e-11    -1.6798238534053e-11    6.734696830971113e-11    -5.113039973695406e-11    2.952769278625373e-09    3.329638866929843e-12    -7.412128304920547e-11    1.444347220775307e-10    2.030399936245722e-10    -7.834806064763449e-11
