X_Y   CO J=1-0   C2H N=1-0 J=3/2-1/2 F=2-1   C3H2 J=2-1 K+=1-0 K-=2-1   CS J=2-1   HCN J=1-0 F=2-1   HCO+ J=1-0   HNC J=1-0   SO J=3-2 K=2-1
0_27   5.6639E-08   5.3291E-10   8.5573E-11   1.7667E-09   1.2745E-09   1.7094E-09   7.3849E-10   1.0592E-09
1_27   5.5875E-08   6.2286E-10   7.8961E-11   1.6269E-09   1.2368E-09   1.7249E-09   7.7120E-10   9.7154E-10
2_27   5.7084E-08   6.7312E-10   1.3555E-10   1.5522E-09   1.2031E-09   1.7872E-09   8.4504E-10   1.1149E-09
3_27   5.9744E-08   6.0651E-10   1.7925E-10   1.5815E-09   1.1969E-09   1.7210E-09   8.8569E-10   1.2364E-09
4_27   6.0730E-08   6.7721E-10   1.4436E-10   1.5418E-09   1.2096E-09   1.7409E-09   8.1652E-10   1.2602E-09
5_27   5.7711E-08   6.2360E-10   1.3563E-10   1.4597E-09   1.2414E-09   1.6817E-09   8.3337E-10   1.1960E-09
6_27   5.1913E-08   5.3170E-10   1.7587E-10   1.2927E-09   1.0924E-09   1.5215E-09   7.1887E-10   1.0293E-09
7_27   4.5565E-08   5.9622E-10   2.6770E-10   1.0506E-09   9.6124E-10   1.4729E-09   6.1909E-10   8.8104E-10
8_27   3.9029E-08   4.9818E-10   2.5452E-10   7.9472E-10   8.9898E-10   1.3791E-09   4.9161E-10   6.9681E-10
9_27   3.3116E-08   4.2021E-10   1.9649E-10   6.1733E-10   7.7237E-10   1.2536E-09   4.0751E-10   5.1314E-10
10_27   2.8586E-08   3.7076E-10   1.5044E-10   5.4536E-10   6.2971E-10   1.1573E-09   3.7834E-10   4.2595E-10
11_27   2.5032E-08   4.2628E-10   1.2386E-10   5.1107E-10   4.8379E-10   1.0631E-09   3.0166E-10   3.6350E-10
12_27   2.1999E-08   3.5943E-10   1.8467E-10   4.1336E-10   3.9081E-10   9.9120E-10   2.5273E-10   2.9861E-10
13_27   2.0085E-08   2.8610E-10   1.8500E-10   3.5566E-10   3.9066E-10   9.1848E-10   2.4432E-10   3.1907E-10
14_27   2.0028E-08   3.6082E-10   1.5612E-10   3.5092E-10   4.5433E-10   8.5552E-10   2.2378E-10   3.7426E-10
15_27   2.1927E-08   3.8928E-10   2.0779E-10   3.6734E-10   5.3732E-10   9.7171E-10   1.8707E-10   3.5078E-10
16_27   2.5328E-08   4.6493E-10   1.3217E-10   4.2383E-10   6.7311E-10   1.1811E-09   3.6797E-10   2.9287E-10
17_27   2.9195E-08   4.3012E-10   8.4243E-11   5.5065E-10   7.9255E-10   1.3230E-09   4.7408E-10   3.4725E-10
18_27   3.3217E-08   3.8976E-10   1.6964E-10   7.0542E-10   9.2416E-10   1.3670E-09   5.8750E-10   4.1479E-10
19_27   3.7680E-08   4.6120E-10   2.4043E-10   8.5415E-10   1.1685E-09   1.2449E-09   6.8065E-10   5.0647E-10
20_27   4.2167E-08   5.3137E-10   1.0827E-10   9.8301E-10   1.2086E-09   1.4063E-09   6.9330E-10   6.1348E-10
21_27   4.5432E-08   4.5621E-10   3.6498E-11   1.1051E-09   1.2745E-09   1.4374E-09   7.1416E-10   6.9935E-10
22_27   4.7677E-08   4.7715E-10   1.3678E-10   1.2696E-09   1.3725E-09   1.3960E-09   7.2887E-10   8.5222E-10
23_27   4.9249E-08   5.6313E-10   1.0941E-10   1.4501E-09   1.4334E-09   1.5343E-09   7.6736E-10   9.6539E-10
24_27   5.0580E-08   4.9482E-10   2.1694E-10   1.6907E-09   1.5898E-09   1.6166E-09   8.0699E-10   1.0875E-09
25_27   5.2253E-08   3.9093E-10   1.3943E-10   2.0002E-09   1.6781E-09   1.8303E-09   9.2307E-10   1.2892E-09
26_27   5.4095E-08   4.5535E-10   1.1280E-10   2.4026E-09   1.8101E-09   2.1508E-09   1.0717E-09   1.5876E-09
27_27   5.5449E-08   5.8642E-10   1.2563E-10   2.8233E-09   2.0349E-09   2.2998E-09   1.2153E-09   2.0027E-09
28_27   5.6044E-08   7.2010E-10   1.4079E-10   3.2374E-09   2.2432E-09   2.5361E-09   1.4378E-09   2.4670E-09
29_27   5.7091E-08   7.2500E-10   2.6282E-10   3.6321E-09   2.4027E-09   2.7827E-09   1.6095E-09   2.8356E-09
30_27   6.0292E-08   7.5042E-10   2.1534E-10   3.8443E-09   2.5396E-09   3.1783E-09   1.6949E-09   3.0090E-09
31_27   6.5484E-08   8.3842E-10   2.5647E-10   3.9713E-09   2.7324E-09   3.3721E-09   1.7917E-09   3.0893E-09
32_27   7.0355E-08   9.3042E-10   3.1712E-10   4.1050E-09   2.9175E-09   3.4960E-09   1.9010E-09   3.0847E-09
33_27   7.2090E-08   1.0408E-09   3.3336E-10   4.1828E-09   3.1226E-09   3.5679E-09   2.0723E-09   2.9639E-09
34_27   6.8060E-08   1.1009E-09   4.1681E-10   3.9665E-09   3.1258E-09   3.7051E-09   2.1850E-09   2.7504E-09
35_27   5.7744E-08   1.0832E-09   3.9368E-10   3.2637E-09   2.8598E-09   3.6344E-09   2.0261E-09   2.2302E-09
36_27   4.3280E-08   8.2968E-10   4.4682E-10   2.3285E-09   2.2368E-09   3.0076E-09   1.6879E-09   1.5260E-09
37_27   2.7792E-08   5.8571E-10   3.2940E-10   1.4266E-09   1.4482E-09   2.0501E-09   1.0867E-09   8.8476E-10
38_27   1.5033E-08   3.6919E-10   2.5841E-10   7.2455E-10   6.8441E-10   9.6452E-10   4.5055E-10   4.0633E-10
39_27   7.5092E-09   2.4437E-10   4.2493E-11   2.7559E-10   2.7151E-10   3.1756E-10   1.9779E-10   1.5085E-10
40_27   4.3364E-09   7.5866E-11   -1.2740E-10   6.1560E-11   3.2404E-11   1.4561E-10   1.0158E-11   8.9428E-11
41_27   3.3885E-09   -6.3733E-11   8.3589E-11   1.9936E-11   -4.7482E-12   5.6393E-11   -7.4809E-11   8.8688E-11
42_27   3.2524E-09   -2.3157E-11   9.2575E-11   2.7219E-11   -4.2543E-11   2.6052E-11   -2.1643E-11   4.6746E-11
43_27   3.2160E-09   -1.4033E-10   2.8986E-11   2.4858E-11   -5.0315E-11   -3.7269E-11   -2.1509E-11   6.1244E-11
44_27   3.0803E-09   -9.7511E-11   3.9964E-11   2.4603E-11   -2.4850E-12   -7.4449E-11   -2.9827E-11   1.0732E-10
0_28   5.8140E-08   6.0043E-10   1.5769E-10   1.5883E-09   1.3067E-09   1.8795E-09   7.5975E-10   9.0733E-10
1_28   5.6296E-08   7.2209E-10   1.9288E-10   1.4613E-09   1.2467E-09   1.8639E-09   8.2291E-10   8.7006E-10
2_28   5.6636E-08   7.7983E-10   2.3558E-10   1.4017E-09   1.2435E-09   1.9126E-09   9.1159E-10   9.8363E-10
3_28   5.8459E-08   7.3710E-10   1.4630E-10   1.4124E-09   1.2468E-09   1.8222E-09   8.8290E-10   1.0672E-09
4_28   5.7638E-08   7.0523E-10   1.4005E-10   1.3059E-09   1.1889E-09   1.8020E-09   8.3031E-10   1.0336E-09
5_28   5.1604E-08   6.1080E-10   1.8532E-10   1.1369E-09   1.0824E-09   1.6844E-09   7.1826E-10   8.9112E-10
6_28   4.2774E-08   5.1758E-10   2.1142E-10   9.4402E-10   9.4315E-10   1.4716E-09   5.3517E-10   6.9881E-10
7_28   3.5146E-08   5.1722E-10   2.1952E-10   7.4355E-10   8.0041E-10   1.3569E-09   4.0262E-10   5.6782E-10
8_28   2.9023E-08   5.5305E-10   2.5533E-10   5.3846E-10   6.1015E-10   1.2098E-09   3.1360E-10   4.2425E-10
9_28   2.4342E-08   4.6793E-10   2.0809E-10   4.0457E-10   4.9491E-10   1.0813E-09   2.4030E-10   2.7358E-10
10_28   2.1461E-08   3.5578E-10   2.4786E-10   3.6787E-10   4.3656E-10   1.0634E-09   2.4824E-10   1.9333E-10
11_28   1.9652E-08   3.5139E-10   2.0452E-10   3.4712E-10   3.3193E-10   1.0622E-09   1.9421E-10   1.6257E-10
12_28   1.8066E-08   4.1564E-10   1.0099E-10   2.7511E-10   3.3568E-10   1.0106E-09   1.1752E-10   1.5202E-10
13_28   1.6618E-08   3.3749E-10   4.8598E-11   2.5378E-10   3.7891E-10   9.5640E-10   1.4869E-10   1.8767E-10
14_28   1.5785E-08   2.8338E-10   8.4224E-11   2.5469E-10   4.5324E-10   9.0548E-10   1.1899E-10   2.9362E-10
15_28   1.6438E-08   3.0295E-10   1.4459E-10   2.5691E-10   5.3491E-10   9.5615E-10   1.2599E-10   3.1820E-10
16_28   1.9254E-08   3.9796E-10   7.7238E-11   2.9257E-10   6.8274E-10   1.0356E-09   2.6319E-10   2.0969E-10
17_28   2.3625E-08   4.3073E-10   1.0166E-10   3.7044E-10   7.3946E-10   1.1033E-09   3.2629E-10   2.1846E-10
18_28   2.8599E-08   3.9686E-10   1.4475E-10   4.9677E-10   8.3090E-10   1.1619E-09   4.2409E-10   2.7982E-10
19_28   3.3941E-08   3.0629E-10   2.3586E-10   6.6597E-10   1.0326E-09   1.1717E-09   6.0427E-10   3.5121E-10
20_28   3.8904E-08   5.0142E-10   8.6940E-11   8.4781E-10   1.0751E-09   1.3437E-09   6.5191E-10   4.6408E-10
21_28   4.2785E-08   5.1581E-10   2.0444E-10   1.0158E-09   1.1564E-09   1.3808E-09   6.7420E-10   6.2687E-10
22_28   4.6173E-08   4.5634E-10   1.3909E-10   1.1851E-09   1.2144E-09   1.3291E-09   7.1620E-10   8.6662E-10
23_28   4.8783E-08   4.6123E-10   1.7483E-10   1.3415E-09   1.3375E-09   1.4504E-09   7.6554E-10   9.8887E-10
24_28   5.0370E-08   4.4708E-10   2.7632E-10   1.5724E-09   1.5031E-09   1.5985E-09   7.8895E-10   1.0874E-09
25_28   5.1388E-08   3.8265E-10   2.1716E-10   1.8627E-09   1.6322E-09   1.8233E-09   8.4975E-10   1.2787E-09
26_28   5.2196E-08   4.8024E-10   2.0463E-10   2.2577E-09   1.7696E-09   2.0903E-09   1.0504E-09   1.6197E-09
27_28   5.2746E-08   6.3446E-10   1.7912E-10   2.6488E-09   2.0242E-09   2.2566E-09   1.2334E-09   2.0316E-09
28_28   5.2850E-08   7.4142E-10   2.2046E-10   3.0181E-09   2.2878E-09   2.5261E-09   1.4158E-09   2.4163E-09
29_28   5.3320E-08   7.1429E-10   2.3564E-10   3.3407E-09   2.4845E-09   2.8103E-09   1.5212E-09   2.7050E-09
30_28   5.5415E-08   6.3575E-10   2.2206E-10   3.5127E-09   2.5343E-09   3.1018E-09   1.5184E-09   2.8336E-09
31_28   5.8914E-08   6.5412E-10   2.4751E-10   3.6083E-09   2.6291E-09   3.1258E-09   1.6137E-09   2.8382E-09
32_28   6.2029E-08   7.4169E-10   2.5742E-10   3.5842E-09   2.7641E-09   3.1340E-09   1.6848E-09   2.6886E-09
33_28   6.3099E-08   7.0187E-10   2.4733E-10   3.5058E-09   2.7312E-09   3.0577E-09   1.7515E-09   2.4550E-09
34_28   6.0249E-08   8.2530E-10   3.7549E-10   3.2977E-09   2.6618E-09   3.1202E-09   1.8543E-09   2.2185E-09
35_28   5.2428E-08   8.8906E-10   4.0881E-10   2.7733E-09   2.4803E-09   3.0639E-09   1.7016E-09   1.8209E-09
36_28   4.0647E-08   7.2125E-10   3.8335E-10   2.0747E-09   1.9692E-09   2.5333E-09   1.4084E-09   1.3102E-09
37_28   2.7085E-08   6.0273E-10   2.8573E-10   1.3619E-09   1.4330E-09   1.8287E-09   9.4351E-10   8.1038E-10
38_28   1.5046E-08   3.4547E-10   2.1150E-10   7.5234E-10   6.7344E-10   9.1940E-10   4.1003E-10   3.9041E-10
39_28   7.5113E-09   1.4276E-10   4.1818E-11   3.1925E-10   1.7234E-10   3.4799E-10   1.6741E-10   1.6214E-10
40_28   4.2747E-09   8.7713E-11   -3.0098E-11   1.0036E-10   9.8994E-12   1.9283E-10   -2.2787E-12   7.5696E-11
41_28   3.2950E-09   -1.1314E-11   1.0768E-10   4.6401E-11   3.0442E-11   8.2688E-11   1.1669E-11   1.4374E-11
42_28   3.1204E-09   2.4029E-11   1.0744E-10   4.4758E-11   -8.6962E-12   2.7454E-11   5.3427E-11   -4.2943E-11
43_28   3.1060E-09   -6.9139E-11   1.0793E-10   5.9087E-11   -1.0753E-11   5.4627E-11   -1.4689E-11   -4.3442E-11
44_28   3.0124E-09   -4.9244E-11   4.6163E-11   4.4920E-11   -1.6294E-11   1.1031E-11   -9.8115E-11   3.4482E-12
0_29   5.9942E-08   5.5781E-10   2.7413E-10   1.2872E-09   1.3059E-09   2.0153E-09   7.6912E-10   8.0622E-10
1_29   5.7164E-08   6.8067E-10   2.8118E-10   1.2244E-09   1.3005E-09   2.0372E-09   8.6021E-10   8.2144E-10
2_29   5.6557E-08   7.2605E-10   1.5445E-10   1.1970E-09   1.3290E-09   1.9210E-09   9.4697E-10   8.6887E-10
3_29   5.6755E-08   7.5449E-10   8.0421E-11   1.1441E-09   1.2772E-09   1.8574E-09   9.0782E-10   8.8558E-10
4_29   5.3134E-08   7.7376E-10   1.9972E-10   9.9704E-10   1.1372E-09   1.7423E-09   8.3067E-10   7.9777E-10
5_29   4.3752E-08   6.3053E-10   2.2716E-10   7.9870E-10   9.1455E-10   1.5712E-09   6.0668E-10   6.1732E-10
6_29   3.2320E-08   4.9437E-10   2.3870E-10   5.9550E-10   6.3888E-10   1.2897E-09   4.0587E-10   4.0192E-10
7_29   2.4091E-08   4.4660E-10   2.4114E-10   4.4906E-10   5.2691E-10   1.0425E-09   2.7729E-10   2.6114E-10
8_29   1.9251E-08   4.0774E-10   1.5727E-10   3.1055E-10   4.0978E-10   1.0013E-09   1.7429E-10   1.8804E-10
9_29   1.6581E-08   3.2785E-10   1.0173E-10   2.1398E-10   3.7151E-10   9.9748E-10   1.5387E-10   1.1073E-10
10_29   1.5749E-08   3.7699E-10   2.0043E-10   1.8017E-10   3.8771E-10   9.7707E-10   1.8039E-10   4.8944E-11
11_29   1.5921E-08   3.8715E-10   1.1350E-10   1.8154E-10   3.0234E-10   1.0117E-09   1.4974E-10   4.3886E-11
12_29   1.6067E-08   3.9421E-10   6.0946E-11   1.6111E-10   3.4188E-10   1.0520E-09   1.4943E-10   7.1303E-11
13_29   1.5515E-08   3.1510E-10   -2.1851E-11   1.5586E-10   3.6299E-10   9.9743E-10   2.1115E-10   9.2984E-11
14_29   1.4507E-08   2.3430E-10   5.5661E-11   1.9591E-10   4.4912E-10   8.8479E-10   1.2507E-10   1.5858E-10
15_29   1.4623E-08   2.3333E-10   2.0243E-10   2.4173E-10   5.2728E-10   9.3056E-10   8.8772E-11   1.8331E-10
16_29   1.7497E-08   3.9350E-10   1.4723E-10   2.4258E-10   6.7938E-10   9.5865E-10   2.1984E-10   1.4246E-10
17_29   2.2711E-08   4.0313E-10   1.5014E-10   2.8676E-10   7.8952E-10   9.7280E-10   3.0624E-10   1.7739E-10
18_29   2.8614E-08   3.8093E-10   1.3994E-10   4.0397E-10   8.9545E-10   1.0551E-09   3.8079E-10   2.5216E-10
19_29   3.4395E-08   2.8598E-10   2.2569E-10   5.9203E-10   1.0347E-09   1.0732E-09   5.8998E-10   3.0298E-10
20_29   3.9203E-08   3.2769E-10   1.6235E-10   8.1331E-10   1.1302E-09   1.1990E-09   7.3846E-10   4.1144E-10
21_29   4.3040E-08   4.6121E-10   1.4094E-10   1.0024E-09   1.1622E-09   1.3017E-09   7.3426E-10   6.4850E-10
22_29   4.6766E-08   4.5380E-10   7.3269E-11   1.1405E-09   1.1487E-09   1.2827E-09   7.9649E-10   9.6529E-10
23_29   4.9651E-08   5.0499E-10   1.6898E-10   1.2877E-09   1.3004E-09   1.4692E-09   8.1038E-10   1.0997E-09
24_29   5.1005E-08   5.3466E-10   2.4221E-10   1.5428E-09   1.4369E-09   1.7267E-09   7.9636E-10   1.1946E-09
25_29   5.1258E-08   5.0006E-10   1.8675E-10   1.8077E-09   1.5823E-09   1.8868E-09   8.8899E-10   1.3895E-09
26_29   5.1021E-08   5.6745E-10   2.8025E-10   2.1253E-09   1.7059E-09   2.0293E-09   1.0781E-09   1.6686E-09
27_29   5.0463E-08   5.9087E-10   2.5225E-10   2.4288E-09   1.9101E-09   2.1197E-09   1.2329E-09   1.9222E-09
28_29   4.9626E-08   5.6772E-10   1.7049E-10   2.6721E-09   2.0808E-09   2.3102E-09   1.3347E-09   2.1589E-09
29_29   4.9199E-08   5.2787E-10   2.1559E-10   2.8057E-09   2.3089E-09   2.5001E-09   1.3288E-09   2.3336E-09
30_29   5.0082E-08   5.3914E-10   1.5285E-10   2.8730E-09   2.3595E-09   2.5851E-09   1.2855E-09   2.3711E-09
31_29   5.1835E-08   6.0472E-10   2.1150E-10   2.9603E-09   2.3119E-09   2.5052E-09   1.3143E-09   2.2943E-09
32_29   5.2800E-08   6.0061E-10   2.4675E-10   2.8449E-09   2.3629E-09   2.5229E-09   1.3855E-09   2.0384E-09
33_29   5.2219E-08   5.5917E-10   2.0640E-10   2.5979E-09   2.2138E-09   2.4919E-09   1.4090E-09   1.7212E-09
34_29   4.9011E-08   6.5373E-10   3.1768E-10   2.3157E-09   2.0289E-09   2.5723E-09   1.4564E-09   1.4743E-09
35_29   4.2054E-08   6.4147E-10   2.8192E-10   1.9352E-09   1.7309E-09   2.3484E-09   1.2544E-09   1.2130E-09
36_29   3.2258E-08   5.7884E-10   1.7019E-10   1.4642E-09   1.3573E-09   1.7528E-09   9.1598E-10   9.1418E-10
37_29   2.1524E-08   4.3786E-10   1.8385E-10   9.9469E-10   1.0528E-09   1.3103E-09   6.2577E-10   5.9012E-10
38_29   1.2265E-08   2.5163E-10   1.5588E-10   5.7709E-10   5.3975E-10   6.5960E-10   3.3321E-10   2.9255E-10
39_29   6.5290E-09   9.7472E-11   1.4129E-10   2.8181E-10   2.0326E-10   2.5427E-10   8.0850E-11   9.8354E-11
40_29   4.0969E-09   4.0937E-11   7.1520E-11   1.2375E-10   1.4065E-10   1.6527E-10   1.9116E-11   -3.6389E-13
41_29   3.3000E-09   -6.7362E-11   1.1932E-10   5.8968E-11   7.0123E-11   1.4301E-10   1.5220E-10   -5.0116E-11
42_29   3.0401E-09   -6.9594E-11   1.3010E-10   3.9933E-11   -2.6012E-11   1.4559E-10   2.0387E-10   -7.1899E-11
43_29   3.0066E-09   -2.9816E-11   1.7329E-10   4.0653E-11   2.7427E-11   7.8529E-11   7.1736E-11   -7.5918E-11
44_29   2.9339E-09   1.8931E-11   5.6433E-11   1.6730E-11   6.5481E-11   3.4588E-11   -1.1561E-10   -6.9560E-11
0_30   6.1291E-08   5.8919E-10   1.8036E-10   1.0868E-09   1.3037E-09   2.1375E-09   8.4031E-10   7.8980E-10
1_30   5.8211E-08   6.5849E-10   1.9377E-10   1.0640E-09   1.3325E-09   2.1836E-09   8.9746E-10   8.1115E-10
2_30   5.6694E-08   7.0932E-10   2.1939E-10   1.0962E-09   1.3434E-09   1.9650E-09   8.8508E-10   8.2373E-10
3_30   5.4757E-08   7.0407E-10   1.0784E-10   1.0308E-09   1.2664E-09   1.8181E-09   8.0118E-10   7.7141E-10
4_30   4.8419E-08   8.0186E-10   1.7171E-10   8.5773E-10   1.0635E-09   1.5805E-09   7.5307E-10   6.1887E-10
5_30   3.6947E-08   5.6158E-10   1.4334E-10   6.2652E-10   7.8299E-10   1.3303E-09   5.3209E-10   4.6090E-10
6_30   2.4649E-08   4.1941E-10   1.9323E-10   4.0787E-10   4.2188E-10   9.9194E-10   2.8631E-10   2.5664E-10
7_30   1.6759E-08   4.0867E-10   1.7327E-10   2.8029E-10   2.8593E-10   6.9879E-10   1.7713E-10   8.6712E-11
8_30   1.3208E-08   3.1559E-10   1.0979E-10   1.7636E-10   3.0931E-10   7.0261E-10   8.4246E-11   4.7134E-11
9_30   1.2043E-08   3.2469E-10   6.7960E-11   8.8541E-11   3.2277E-10   7.6557E-10   1.3262E-10   4.9114E-11
10_30   1.2404E-08   3.6934E-10   9.8658E-11   6.0882E-11   3.0615E-10   8.2351E-10   1.4389E-10   3.2216E-11
11_30   1.3519E-08   3.5334E-10   1.0504E-10   9.1498E-11   2.6500E-10   9.1024E-10   1.4518E-10   4.5139E-11
12_30   1.4463E-08   3.7469E-10   6.9172E-11   1.1840E-10   3.8481E-10   9.4990E-10   1.9959E-10   7.7256E-11
13_30   1.4479E-08   3.1417E-10   4.0065E-11   1.2240E-10   4.5932E-10   8.3641E-10   2.2409E-10   5.4463E-11
14_30   1.3916E-08   2.8130E-10   9.4848E-11   1.4822E-10   4.6665E-10   7.5860E-10   1.1588E-10   4.9707E-11
15_30   1.4642E-08   3.4185E-10   1.1509E-10   1.7359E-10   4.6196E-10   8.4542E-10   5.4022E-11   6.5206E-11
16_30   1.8486E-08   3.9827E-10   2.3842E-10   1.8763E-10   5.6266E-10   8.9548E-10   2.2758E-10   1.2139E-10
17_30   2.4931E-08   4.0079E-10   1.4894E-10   3.1320E-10   6.9636E-10   1.0201E-09   3.7623E-10   2.0685E-10
18_30   3.1739E-08   4.2017E-10   2.4296E-11   4.6690E-10   8.7099E-10   1.0968E-09   4.5478E-10   2.9438E-10
19_30   3.7657E-08   2.6819E-10   1.4125E-10   6.4142E-10   1.0758E-09   1.0904E-09   5.8538E-10   3.7567E-10
20_30   4.2077E-08   1.8812E-10   6.5819E-11   8.2500E-10   1.2112E-09   1.1915E-09   7.5779E-10   4.8778E-10
21_30   4.5639E-08   4.1912E-10   8.4825E-11   9.6206E-10   1.1937E-09   1.4106E-09   8.0793E-10   7.3666E-10
22_30   4.9129E-08   4.8837E-10   6.7349E-11   1.0838E-09   1.2287E-09   1.4398E-09   8.3314E-10   1.0760E-09
23_30   5.1491E-08   4.0977E-10   9.5407E-11   1.2876E-09   1.3327E-09   1.5859E-09   8.9034E-10   1.2622E-09
24_30   5.2027E-08   3.9885E-10   2.0643E-10   1.5586E-09   1.4750E-09   1.7774E-09   8.9437E-10   1.3964E-09
25_30   5.1249E-08   5.0194E-10   2.1532E-10   1.7620E-09   1.5509E-09   1.9061E-09   9.4765E-10   1.5253E-09
26_30   4.9714E-08   5.5163E-10   3.2537E-10   1.9788E-09   1.6580E-09   1.9779E-09   1.0433E-09   1.6194E-09
27_30   4.7588E-08   5.1892E-10   1.9261E-10   2.1889E-09   1.8019E-09   1.9928E-09   1.1228E-09   1.6773E-09
28_30   4.5147E-08   4.9686E-10   1.9091E-10   2.2781E-09   1.8534E-09   2.0110E-09   1.1952E-09   1.8062E-09
29_30   4.3239E-08   5.0765E-10   2.2485E-10   2.2169E-09   1.9590E-09   2.0547E-09   1.1393E-09   1.8846E-09
30_30   4.2830E-08   4.8659E-10   1.0757E-10   2.1433E-09   1.9223E-09   1.9736E-09   1.0412E-09   1.8161E-09
31_30   4.3115E-08   4.0736E-10   2.1302E-10   2.1408E-09   1.7912E-09   1.8876E-09   9.4991E-10   1.6587E-09
32_30   4.2247E-08   4.9531E-10   1.6868E-10   1.9845E-09   1.6989E-09   1.9055E-09   9.5237E-10   1.4009E-09
33_30   4.0174E-08   5.1865E-10   7.0896E-11   1.7271E-09   1.6164E-09   1.8806E-09   9.9179E-10   1.1163E-09
34_30   3.6148E-08   5.7610E-10   1.5242E-10   1.4870E-09   1.4319E-09   1.7882E-09   1.0199E-09   9.1877E-10
35_30   2.9297E-08   4.0246E-10   2.5970E-10   1.1732E-09   1.1152E-09   1.5226E-09   8.4071E-10   7.3529E-10
36_30   2.1261E-08   3.8054E-10   1.6437E-10   8.3550E-10   8.1127E-10   1.0865E-09   5.0411E-10   5.3966E-10
37_30   1.3908E-08   2.6175E-10   1.5245E-10   5.6441E-10   5.9387E-10   7.8909E-10   3.1494E-10   3.5667E-10
38_30   8.3574E-09   1.3243E-10   1.2971E-10   3.3168E-10   3.1438E-10   3.3912E-10   2.1946E-10   2.0387E-10
39_30   5.1248E-09   1.4706E-10   7.9685E-11   1.6209E-10   2.1945E-10   1.7320E-10   5.2430E-11   6.3440E-11
40_30   3.7604E-09   -2.7152E-11   1.5246E-10   6.2665E-11   1.8955E-10   1.5134E-10   8.5498E-12   -4.7033E-11
41_30   3.2372E-09   -3.5635E-11   7.5461E-11   2.6031E-11   3.1025E-11   1.0531E-10   1.4870E-10   -9.0218E-11
42_30   2.9528E-09   -1.6798E-11   6.7347E-11   3.3296E-12   -7.4121E-11   1.4443E-10   2.0304E-10   -7.8348E-11
43_30   2.8894E-09   2.3035E-11   1.0307E-11   1.3134E-11   2.2781E-12   4.7066E-11   8.9240E-11   -2.6181E-11
44_30   2.8484E-09   6.7492E-11   -6.4657E-11   7.2475E-12   -1.1376E-12   3.2679E-12   -2.7861E-11   -2.1887E-11
0_31   6.2443E-08   6.8141E-10   1.3715E-10   1.0976E-09   1.3426E-09   2.1635E-09   9.3299E-10   7.9479E-10
1_31   5.9432E-08   6.6471E-10   9.5575E-11   1.0897E-09   1.3023E-09   2.1769E-09   9.1300E-10   7.9535E-10
2_31   5.6418E-08   6.7376E-10   1.8410E-10   1.1000E-09   1.3572E-09   2.0201E-09   8.4062E-10   7.5674E-10
3_31   5.1449E-08   6.9058E-10   1.6214E-10   9.8214E-10   1.2325E-09   1.8137E-09   7.1687E-10   6.5619E-10
4_31   4.2579E-08   6.7479E-10   1.5588E-10   7.4954E-10   9.4632E-10   1.5546E-09   6.7384E-10   4.8399E-10
5_31   3.0619E-08   4.6653E-10   9.7888E-11   4.8022E-10   6.5073E-10   1.1943E-09   4.5643E-10   3.5564E-10
6_31   1.9383E-08   4.0671E-10   1.5983E-10   2.9983E-10   3.3362E-10   7.7360E-10   1.9700E-10   1.7470E-10
7_31   1.2717E-08   3.5872E-10   1.8621E-10   1.9978E-10   2.6595E-10   5.5540E-10   1.3098E-10   -1.2149E-12
8_31   1.0104E-08   2.8319E-10   1.4461E-10   1.2270E-10   2.5221E-10   4.9328E-10   1.1921E-10   -3.1243E-11
9_31   9.5698E-09   2.5403E-10   5.8661E-11   5.2172E-11   2.3578E-10   5.2007E-10   1.4706E-10   1.2840E-11
10_31   1.0158E-08   3.0590E-10   5.5596E-11   3.0906E-11   1.8244E-10   6.5171E-10   1.1211E-10   6.1576E-11
11_31   1.1246E-08   3.0147E-10   1.3829E-10   7.3599E-11   1.5644E-10   7.7816E-10   1.2152E-10   1.1685E-10
12_31   1.2190E-08   2.9587E-10   6.8080E-11   1.3757E-10   2.9592E-10   7.9481E-10   1.9436E-10   1.4093E-10
13_31   1.2474E-08   2.6211E-10   1.9692E-11   1.6557E-10   3.4210E-10   6.5093E-10   2.0892E-10   8.5809E-11
14_31   1.2697E-08   3.1663E-10   4.6257E-11   1.5544E-10   3.2282E-10   6.4250E-10   1.3525E-10   3.7306E-11
15_31   1.4581E-08   4.2968E-10   3.0202E-11   1.3918E-10   4.3965E-10   7.8188E-10   1.1604E-10   2.6406E-11
16_31   1.9577E-08   3.4975E-10   1.4693E-10   1.8319E-10   5.1456E-10   9.1518E-10   2.9026E-10   1.2169E-10
17_31   2.7043E-08   3.5420E-10   1.3399E-10   3.7945E-10   6.6242E-10   1.0323E-09   4.2342E-10   2.5743E-10
18_31   3.4524E-08   3.8743E-10   7.7435E-11   5.4499E-10   8.7517E-10   1.0313E-09   5.3008E-10   3.6580E-10
19_31   4.0534E-08   3.4794E-10   1.5955E-10   6.8992E-10   1.0669E-09   1.1740E-09   6.2973E-10   4.7847E-10
20_31   4.4864E-08   2.6606E-10   9.3964E-11   8.3106E-10   1.1989E-09   1.2405E-09   7.0866E-10   6.1892E-10
21_31   4.8417E-08   3.1321E-10   1.1438E-10   9.4411E-10   1.1849E-09   1.3813E-09   7.5364E-10   8.5055E-10
22_31   5.1638E-08   3.9839E-10   3.6230E-11   1.0989E-09   1.1893E-09   1.5112E-09   8.3384E-10   1.1908E-09
