n,ell,line,a0_best,a1_best,target_best
672,5,hcn_j1_f2__j0_f1,3.0,0.01,
672,6,hnc_j1__j0,3.0,0.01,
672,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
672,8,13c_o_j1__j0,3.0,0.01,
672,9,c_18o_j1__j0,3.0,0.01,
672,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
673,0,co_v0_j1__v0_j0,3.0,0.01,
673,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
673,2,cs_j2__j1,3.0,0.01,
673,3,so_n2_j3__n1_j2,3.0,0.01,
673,4,hcop_j1__j0,3.0,0.01,
673,5,hcn_j1_f2__j0_f1,3.0,0.01,
673,6,hnc_j1__j0,3.0,0.01,
673,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
673,8,13c_o_j1__j0,3.0,0.01,
673,9,c_18o_j1__j0,3.0,0.01,
673,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
674,0,co_v0_j1__v0_j0,3.0,0.01,
674,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
674,2,cs_j2__j1,3.0,0.01,
674,3,so_n2_j3__n1_j2,3.0,0.01,
674,4,hcop_j1__j0,3.0,0.01,
674,5,hcn_j1_f2__j0_f1,3.0,0.01,
674,6,hnc_j1__j0,3.0,0.01,
674,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
674,8,13c_o_j1__j0,3.0,0.01,
674,9,c_18o_j1__j0,3.0,0.01,
674,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
675,0,co_v0_j1__v0_j0,3.0,0.01,
675,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
675,2,cs_j2__j1,3.0,0.01,
675,3,so_n2_j3__n1_j2,3.0,0.01,
675,4,hcop_j1__j0,3.0,0.01,
675,5,hcn_j1_f2__j0_f1,3.0,0.01,
675,6,hnc_j1__j0,3.0,0.01,
675,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
675,8,13c_o_j1__j0,3.0,0.01,
675,9,c_18o_j1__j0,3.0,0.01,
675,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
676,0,co_v0_j1__v0_j0,3.0,0.01,
676,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
676,2,cs_j2__j1,3.0,0.01,
676,3,so_n2_j3__n1_j2,3.0,0.01,
676,4,hcop_j1__j0,3.0,0.01,
676,5,hcn_j1_f2__j0_f1,3.0,0.01,
676,6,hnc_j1__j0,3.0,0.01,
676,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
676,8,13c_o_j1__j0,3.0,0.01,
676,9,c_18o_j1__j0,3.0,0.01,
676,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
677,0,co_v0_j1__v0_j0,3.0,0.01,
677,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
677,2,cs_j2__j1,3.0,0.01,
677,3,so_n2_j3__n1_j2,3.0,0.01,
677,4,hcop_j1__j0,3.0,0.01,
677,5,hcn_j1_f2__j0_f1,3.0,0.01,
677,6,hnc_j1__j0,3.0,0.01,
677,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
677,8,13c_o_j1__j0,3.0,0.01,
677,9,c_18o_j1__j0,3.0,0.01,
677,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
678,0,co_v0_j1__v0_j0,3.0,0.01,
678,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
678,2,cs_j2__j1,3.0,0.01,
678,3,so_n2_j3__n1_j2,3.0,0.01,
678,4,hcop_j1__j0,3.0,0.01,
678,5,hcn_j1_f2__j0_f1,3.0,0.01,
678,6,hnc_j1__j0,3.0,0.01,
678,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
678,8,13c_o_j1__j0,3.0,0.01,
678,9,c_18o_j1__j0,3.0,0.01,
678,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
679,0,co_v0_j1__v0_j0,3.0,0.01,
679,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
679,2,cs_j2__j1,3.0,0.01,
679,3,so_n2_j3__n1_j2,3.0,0.01,
679,4,hcop_j1__j0,3.0,0.01,
679,5,hcn_j1_f2__j0_f1,3.0,0.01,
679,6,hnc_j1__j0,3.0,0.01,
679,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
679,8,13c_o_j1__j0,3.0,0.01,
679,9,c_18o_j1__j0,3.0,0.01,
679,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
680,0,co_v0_j1__v0_j0,3.0,0.01,
680,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
680,2,cs_j2__j1,3.0,0.01,
680,3,so_n2_j3__n1_j2,3.0,0.01,
680,4,hcop_j1__j0,3.0,0.01,
680,5,hcn_j1_f2__j0_f1,3.0,0.01,
680,6,hnc_j1__j0,3.0,0.01,
680,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
680,8,13c_o_j1__j0,3.0,0.01,
680,9,c_18o_j1__j0,3.0,0.01,
680,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
681,0,co_v0_j1__v0_j0,3.0,0.01,
681,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
681,2,cs_j2__j1,3.0,0.01,
681,3,so_n2_j3__n1_j2,3.0,0.01,
681,4,hcop_j1__j0,3.0,0.01,
681,5,hcn_j1_f2__j0_f1,3.0,0.01,
681,6,hnc_j1__j0,3.0,0.01,
681,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
681,8,13c_o_j1__j0,3.0,0.01,
681,9,c_18o_j1__j0,3.0,0.01,
681,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
682,0,co_v0_j1__v0_j0,3.0,0.01,
682,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
682,2,cs_j2__j1,3.0,0.01,
682,3,so_n2_j3__n1_j2,3.0,0.01,
682,4,hcop_j1__j0,3.0,0.01,
682,5,hcn_j1_f2__j0_f1,3.0,0.01,
682,6,hnc_j1__j0,3.0,0.01,
682,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
682,8,13c_o_j1__j0,3.0,0.01,
682,9,c_18o_j1__j0,3.0,0.01,
682,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
683,0,co_v0_j1__v0_j0,3.0,0.01,
683,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
683,2,cs_j2__j1,3.0,0.01,
683,3,so_n2_j3__n1_j2,3.0,0.01,
683,4,hcop_j1__j0,3.0,0.01,
683,5,hcn_j1_f2__j0_f1,3.0,0.01,
683,6,hnc_j1__j0,3.0,0.01,
683,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
683,8,13c_o_j1__j0,3.0,0.01,
683,9,c_18o_j1__j0,3.0,0.01,
683,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
684,0,co_v0_j1__v0_j0,3.0,0.01,
684,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
684,2,cs_j2__j1,3.0,0.01,
684,3,so_n2_j3__n1_j2,3.0,0.01,
684,4,hcop_j1__j0,3.0,0.01,
684,5,hcn_j1_f2__j0_f1,3.0,0.01,
684,6,hnc_j1__j0,3.0,0.01,
684,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
684,8,13c_o_j1__j0,3.0,0.01,
684,9,c_18o_j1__j0,3.0,0.01,
684,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
685,0,co_v0_j1__v0_j0,3.0,0.01,
685,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
685,2,cs_j2__j1,3.0,0.01,
685,3,so_n2_j3__n1_j2,3.0,0.01,
685,4,hcop_j1__j0,3.0,0.01,
685,5,hcn_j1_f2__j0_f1,3.0,0.01,
685,6,hnc_j1__j0,3.0,0.01,
685,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
685,8,13c_o_j1__j0,3.0,0.01,
685,9,c_18o_j1__j0,3.0,0.01,
685,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
686,0,co_v0_j1__v0_j0,3.0,0.01,
686,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
686,2,cs_j2__j1,3.0,0.01,
686,3,so_n2_j3__n1_j2,3.0,0.01,
686,4,hcop_j1__j0,3.0,0.01,
686,5,hcn_j1_f2__j0_f1,3.0,0.01,
686,6,hnc_j1__j0,3.0,0.01,
686,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
686,8,13c_o_j1__j0,3.0,0.01,
686,9,c_18o_j1__j0,3.0,0.01,
686,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
687,0,co_v0_j1__v0_j0,3.0,0.01,
687,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
687,2,cs_j2__j1,3.0,0.01,
687,3,so_n2_j3__n1_j2,3.0,0.01,
687,4,hcop_j1__j0,3.0,0.01,
687,5,hcn_j1_f2__j0_f1,3.0,0.01,
687,6,hnc_j1__j0,3.0,0.01,
687,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
687,8,13c_o_j1__j0,3.0,0.01,
687,9,c_18o_j1__j0,3.0,0.01,
687,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
688,0,co_v0_j1__v0_j0,3.0,0.01,
688,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
688,2,cs_j2__j1,3.0,0.01,
688,3,so_n2_j3__n1_j2,3.0,0.01,
688,4,hcop_j1__j0,3.0,0.01,
688,5,hcn_j1_f2__j0_f1,3.0,0.01,
688,6,hnc_j1__j0,3.0,0.01,
688,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
688,8,13c_o_j1__j0,3.0,0.01,
688,9,c_18o_j1__j0,3.0,0.01,
688,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
689,0,co_v0_j1__v0_j0,3.0,0.01,
689,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
689,2,cs_j2__j1,3.0,0.01,
689,3,so_n2_j3__n1_j2,3.0,0.01,
689,4,hcop_j1__j0,3.0,0.01,
689,5,hcn_j1_f2__j0_f1,3.0,0.01,
689,6,hnc_j1__j0,3.0,0.01,
689,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
689,8,13c_o_j1__j0,3.0,0.01,
689,9,c_18o_j1__j0,3.0,0.01,
689,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
690,0,co_v0_j1__v0_j0,3.0,0.01,
690,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
690,2,cs_j2__j1,3.0,0.01,
690,3,so_n2_j3__n1_j2,3.0,0.01,
690,4,hcop_j1__j0,3.0,0.01,
690,5,hcn_j1_f2__j0_f1,3.0,0.01,
690,6,hnc_j1__j0,3.0,0.01,
690,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
690,8,13c_o_j1__j0,3.0,0.01,
690,9,c_18o_j1__j0,3.0,0.01,
690,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
691,0,co_v0_j1__v0_j0,3.0,0.01,
691,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
691,2,cs_j2__j1,3.0,0.01,
691,3,so_n2_j3__n1_j2,3.0,0.01,
691,4,hcop_j1__j0,3.0,0.01,
691,5,hcn_j1_f2__j0_f1,3.0,0.01,
691,6,hnc_j1__j0,3.0,0.01,
691,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
691,8,13c_o_j1__j0,3.0,0.01,
691,9,c_18o_j1__j0,3.0,0.01,
691,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
692,0,co_v0_j1__v0_j0,3.0,0.01,
692,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
692,2,cs_j2__j1,3.0,0.01,
692,3,so_n2_j3__n1_j2,3.0,0.01,
692,4,hcop_j1__j0,3.0,0.01,
692,5,hcn_j1_f2__j0_f1,3.0,0.01,
692,6,hnc_j1__j0,3.0,0.01,
692,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
692,8,13c_o_j1__j0,3.0,0.01,
692,9,c_18o_j1__j0,3.0,0.01,
692,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
693,0,co_v0_j1__v0_j0,3.0,0.01,
693,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
693,2,cs_j2__j1,3.0,0.01,
693,3,so_n2_j3__n1_j2,3.0,0.01,
693,4,hcop_j1__j0,3.0,0.01,
693,5,hcn_j1_f2__j0_f1,3.0,0.01,
693,6,hnc_j1__j0,3.0,0.01,
693,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
693,8,13c_o_j1__j0,3.0,0.01,
693,9,c_18o_j1__j0,3.0,0.01,
693,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
694,0,co_v0_j1__v0_j0,3.0,0.01,
694,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
694,2,cs_j2__j1,3.0,0.01,
694,3,so_n2_j3__n1_j2,3.0,0.01,
694,4,hcop_j1__j0,3.0,0.01,
694,5,hcn_j1_f2__j0_f1,3.0,0.01,
694,6,hnc_j1__j0,3.0,0.01,
694,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
694,8,13c_o_j1__j0,3.0,0.01,
694,9,c_18o_j1__j0,3.0,0.01,
694,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
695,0,co_v0_j1__v0_j0,3.0,0.01,
695,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
695,2,cs_j2__j1,3.0,0.01,
695,3,so_n2_j3__n1_j2,3.0,0.01,
695,4,hcop_j1__j0,3.0,0.01,
695,5,hcn_j1_f2__j0_f1,3.0,0.01,
695,6,hnc_j1__j0,3.0,0.01,
695,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
695,8,13c_o_j1__j0,3.0,0.01,
695,9,c_18o_j1__j0,3.0,0.01,
695,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
696,0,co_v0_j1__v0_j0,3.0,0.01,
696,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
696,2,cs_j2__j1,3.0,0.01,
696,3,so_n2_j3__n1_j2,3.0,0.01,
696,4,hcop_j1__j0,3.0,0.01,
696,5,hcn_j1_f2__j0_f1,3.0,0.01,
696,6,hnc_j1__j0,3.0,0.01,
696,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
696,8,13c_o_j1__j0,3.0,0.01,
696,9,c_18o_j1__j0,3.0,0.01,
696,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
697,0,co_v0_j1__v0_j0,3.0,0.01,
697,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
697,2,cs_j2__j1,3.0,0.01,
697,3,so_n2_j3__n1_j2,3.0,0.01,
697,4,hcop_j1__j0,3.0,0.01,
697,5,hcn_j1_f2__j0_f1,3.0,0.01,
697,6,hnc_j1__j0,3.0,0.01,
697,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
697,8,13c_o_j1__j0,3.0,0.01,
697,9,c_18o_j1__j0,3.0,0.01,
697,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
698,0,co_v0_j1__v0_j0,3.0,0.01,
698,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
698,2,cs_j2__j1,3.0,0.01,
698,3,so_n2_j3__n1_j2,3.0,0.01,
698,4,hcop_j1__j0,3.0,0.01,
698,5,hcn_j1_f2__j0_f1,3.0,0.01,
698,6,hnc_j1__j0,3.0,0.01,
698,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
698,8,13c_o_j1__j0,3.0,0.01,
698,9,c_18o_j1__j0,3.0,0.01,
698,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
699,0,co_v0_j1__v0_j0,3.0,0.01,
699,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
699,2,cs_j2__j1,3.0,0.01,
699,3,so_n2_j3__n1_j2,3.0,0.01,
699,4,hcop_j1__j0,3.0,0.01,
699,5,hcn_j1_f2__j0_f1,3.0,0.01,
699,6,hnc_j1__j0,3.0,0.01,
699,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
699,8,13c_o_j1__j0,3.0,0.01,
699,9,c_18o_j1__j0,3.0,0.01,
699,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
700,0,co_v0_j1__v0_j0,3.0,0.01,
700,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
700,2,cs_j2__j1,3.0,0.01,
700,3,so_n2_j3__n1_j2,3.0,0.01,
700,4,hcop_j1__j0,3.0,0.01,
700,5,hcn_j1_f2__j0_f1,3.0,0.01,
700,6,hnc_j1__j0,3.0,0.01,
700,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
700,8,13c_o_j1__j0,3.0,0.01,
700,9,c_18o_j1__j0,3.0,0.01,
700,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
701,0,co_v0_j1__v0_j0,3.0,0.01,
701,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
701,2,cs_j2__j1,3.0,0.01,
701,3,so_n2_j3__n1_j2,3.0,0.01,
701,4,hcop_j1__j0,3.0,0.01,
701,5,hcn_j1_f2__j0_f1,3.0,0.01,
701,6,hnc_j1__j0,3.0,0.01,
701,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
701,8,13c_o_j1__j0,3.0,0.01,
701,9,c_18o_j1__j0,3.0,0.01,
701,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
702,0,co_v0_j1__v0_j0,3.0,0.01,
702,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
702,2,cs_j2__j1,3.0,0.01,
702,3,so_n2_j3__n1_j2,3.0,0.01,
702,4,hcop_j1__j0,3.0,0.01,
702,5,hcn_j1_f2__j0_f1,3.0,0.01,
702,6,hnc_j1__j0,3.0,0.01,
702,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
702,8,13c_o_j1__j0,3.0,0.01,
702,9,c_18o_j1__j0,3.0,0.01,
702,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
703,0,co_v0_j1__v0_j0,3.0,0.01,
703,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
703,2,cs_j2__j1,3.0,0.01,
703,3,so_n2_j3__n1_j2,3.0,0.01,
703,4,hcop_j1__j0,3.0,0.01,
703,5,hcn_j1_f2__j0_f1,3.0,0.01,
703,6,hnc_j1__j0,3.0,0.01,
703,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
703,8,13c_o_j1__j0,3.0,0.01,
703,9,c_18o_j1__j0,3.0,0.01,
703,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
704,0,co_v0_j1__v0_j0,3.0,0.01,
704,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
704,2,cs_j2__j1,3.0,0.01,
704,3,so_n2_j3__n1_j2,3.0,0.01,
704,4,hcop_j1__j0,3.0,0.01,
704,5,hcn_j1_f2__j0_f1,3.0,0.01,
704,6,hnc_j1__j0,3.0,0.01,
704,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
704,8,13c_o_j1__j0,3.0,0.01,
704,9,c_18o_j1__j0,3.0,0.01,
704,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
705,0,co_v0_j1__v0_j0,3.0,0.01,
705,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
705,2,cs_j2__j1,3.0,0.01,
705,3,so_n2_j3__n1_j2,3.0,0.01,
705,4,hcop_j1__j0,3.0,0.01,
705,5,hcn_j1_f2__j0_f1,3.0,0.01,
705,6,hnc_j1__j0,3.0,0.01,
705,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
705,8,13c_o_j1__j0,3.0,0.01,
705,9,c_18o_j1__j0,3.0,0.01,
705,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
706,0,co_v0_j1__v0_j0,3.0,0.01,
706,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
706,2,cs_j2__j1,3.0,0.01,
706,3,so_n2_j3__n1_j2,3.0,0.01,
706,4,hcop_j1__j0,3.0,0.01,
706,5,hcn_j1_f2__j0_f1,3.0,0.01,
706,6,hnc_j1__j0,3.0,0.01,
706,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
706,8,13c_o_j1__j0,3.0,0.01,
706,9,c_18o_j1__j0,3.0,0.01,
706,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
707,0,co_v0_j1__v0_j0,3.0,0.01,
707,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
707,2,cs_j2__j1,3.0,0.01,
707,3,so_n2_j3__n1_j2,3.0,0.01,
707,4,hcop_j1__j0,3.0,0.01,
707,5,hcn_j1_f2__j0_f1,3.0,0.01,
707,6,hnc_j1__j0,3.0,0.01,
707,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
707,8,13c_o_j1__j0,3.0,0.01,
707,9,c_18o_j1__j0,3.0,0.01,
707,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
708,0,co_v0_j1__v0_j0,3.0,0.01,
708,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
708,2,cs_j2__j1,3.0,0.01,
708,3,so_n2_j3__n1_j2,3.0,0.01,
708,4,hcop_j1__j0,3.0,0.01,
708,5,hcn_j1_f2__j0_f1,3.0,0.01,
708,6,hnc_j1__j0,3.0,0.01,
708,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
708,8,13c_o_j1__j0,3.0,0.01,
708,9,c_18o_j1__j0,3.0,0.01,
708,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
709,0,co_v0_j1__v0_j0,3.0,0.01,
709,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
709,2,cs_j2__j1,3.0,0.01,
709,3,so_n2_j3__n1_j2,3.0,0.01,
709,4,hcop_j1__j0,3.0,0.01,
709,5,hcn_j1_f2__j0_f1,3.0,0.01,
709,6,hnc_j1__j0,3.0,0.01,
709,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
709,8,13c_o_j1__j0,3.0,0.01,
709,9,c_18o_j1__j0,3.0,0.01,
709,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
710,0,co_v0_j1__v0_j0,3.0,0.01,
710,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
710,2,cs_j2__j1,3.0,0.01,
710,3,so_n2_j3__n1_j2,3.0,0.01,
710,4,hcop_j1__j0,3.0,0.01,
710,5,hcn_j1_f2__j0_f1,3.0,0.01,
710,6,hnc_j1__j0,3.0,0.01,
710,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
710,8,13c_o_j1__j0,3.0,0.01,
710,9,c_18o_j1__j0,3.0,0.01,
710,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
711,0,co_v0_j1__v0_j0,3.0,0.01,
711,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
711,2,cs_j2__j1,3.0,0.01,
711,3,so_n2_j3__n1_j2,3.0,0.01,
711,4,hcop_j1__j0,3.0,0.01,
711,5,hcn_j1_f2__j0_f1,3.0,0.01,
711,6,hnc_j1__j0,3.0,0.01,
711,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
711,8,13c_o_j1__j0,3.0,0.01,
711,9,c_18o_j1__j0,3.0,0.01,
711,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
712,0,co_v0_j1__v0_j0,3.0,0.01,
712,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
712,2,cs_j2__j1,3.0,0.01,
712,3,so_n2_j3__n1_j2,3.0,0.01,
712,4,hcop_j1__j0,3.0,0.01,
712,5,hcn_j1_f2__j0_f1,3.0,0.01,
712,6,hnc_j1__j0,3.0,0.01,
712,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
712,8,13c_o_j1__j0,3.0,0.01,
712,9,c_18o_j1__j0,3.0,0.01,
712,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
713,0,co_v0_j1__v0_j0,3.0,0.01,
713,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
713,2,cs_j2__j1,3.0,0.01,
713,3,so_n2_j3__n1_j2,3.0,0.01,
713,4,hcop_j1__j0,3.0,0.01,
713,5,hcn_j1_f2__j0_f1,3.0,0.01,
713,6,hnc_j1__j0,3.0,0.01,
713,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
713,8,13c_o_j1__j0,3.0,0.01,
713,9,c_18o_j1__j0,3.0,0.01,
713,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
714,0,co_v0_j1__v0_j0,3.0,0.01,
714,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
714,2,cs_j2__j1,3.0,0.01,
714,3,so_n2_j3__n1_j2,3.0,0.01,
714,4,hcop_j1__j0,3.0,0.01,
714,5,hcn_j1_f2__j0_f1,3.0,0.01,
714,6,hnc_j1__j0,3.0,0.01,
714,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
714,8,13c_o_j1__j0,3.0,0.01,
714,9,c_18o_j1__j0,3.0,0.01,
714,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
715,0,co_v0_j1__v0_j0,3.0,0.01,
715,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
715,2,cs_j2__j1,3.0,0.01,
715,3,so_n2_j3__n1_j2,3.0,0.01,
715,4,hcop_j1__j0,3.0,0.01,
715,5,hcn_j1_f2__j0_f1,3.0,0.01,
715,6,hnc_j1__j0,3.0,0.01,
715,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
715,8,13c_o_j1__j0,3.0,0.01,
715,9,c_18o_j1__j0,3.0,0.01,
715,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
716,0,co_v0_j1__v0_j0,3.0,0.01,
